ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	(Wide)	ReportID:	2210	DataYear:	2009	Prepared	7/11/2010
7	Culpeper District	054	Louisa County	7	Rural Major Collector			              	105,750	0.27%	0.05%	77.28	0.16%	0.10%	108,158	0.16%	0.05%	38.16	0.46%	0.05%																																					213,908	0.10%	115.44	0.16%
7	Culpeper District	054	Louisa County	8	Rural Minor Collector			              	25,733	0.07%	0.01%	36.34	0.07%	0.05%																																											25,733	0.01%	36.34	0.05%
7	Culpeper District	054	Louisa County	9	Rural Local System			              	158,490	0.40%	0.07%	434.31	0.89%	0.59%	1,468	0.00%	0.00%	5.91	0.07%	0.01%																																					159,958	0.07%	440.22	0.59%
7	Culpeper District	054	Louisa County Total:						289,973	0.73%	0.13%	547.93	1.13%	0.74%	463,832	0.69%	0.21%	125.81	1.51%	0.17%	485,381	0.74%	0.22%	16.55	1.48%	0.02%																															1,239,186	0.56%	690.29	0.93%
7	Culpeper District	056	Madison County	2	Rural Principal Arterial - Other			              							273,093	0.40%	0.12%	16.64	0.20%	0.02%																																					273,093	0.12%	16.64	0.02%
7	Culpeper District	056	Madison County	6	Rural Minor Arterial			              							126,555	0.19%	0.06%	45.23	0.54%	0.06%																																					126,555	0.06%	45.23	0.06%
7	Culpeper District	056	Madison County	7	Rural Major Collector			              	32,520	0.08%	0.01%	32.98	0.07%	0.04%	3,420	0.01%	0.00%	0.80	0.01%	0.00%																																					35,940	0.02%	33.78	0.05%
7	Culpeper District	056	Madison County	8	Rural Minor Collector			              	7,045	0.02%	0.00%	23.33	0.05%	0.03%																																											7,045	0.00%	23.33	0.03%
7	Culpeper District	056	Madison County	9	Rural Local System			              	53,255	0.13%	0.02%	250.54	0.51%	0.34%	269	0.00%	0.00%	0.51	0.01%	0.00%																																					53,523	0.02%	251.05	0.34%
7	Culpeper District	056	Madison County Total:						92,819	0.24%	0.04%	306.85	0.63%	0.41%	403,337	0.60%	0.18%	63.18	0.76%	0.09%																																					496,155	0.22%	370.03	0.50%
7	Culpeper District	068	Orange County	6	Rural Minor Arterial			              							492,584	0.73%	0.22%	69.95	0.84%	0.09%																																					492,584	0.22%	69.95	0.09%
7	Culpeper District	068	Orange County	7	Rural Major Collector			              	71,500	0.18%	0.03%	52.25	0.11%	0.07%	42,653	0.06%	0.02%	12.69	0.15%	0.02%																																					114,152	0.05%	64.94	0.09%
7	Culpeper District	068	Orange County	8	Rural Minor Collector			              	21,244	0.05%	0.01%	30.11	0.06%	0.04%																																											21,244	0.01%	30.11	0.04%
7	Culpeper District	068	Orange County	9	Rural Local System			              	87,745	0.22%	0.04%	273.56	0.56%	0.37%	174	0.00%	0.00%	0.33	0.00%	0.00%																																					87,919	0.04%	273.89	0.37%
7	Culpeper District	068	Orange County Total:						180,489	0.46%	0.08%	355.92	0.73%	0.48%	535,410	0.79%	0.24%	82.97	1.00%	0.11%																																					715,899	0.32%	438.89	0.59%
7	Culpeper District	078	Rappahannock County	2	Rural Principal Arterial - Other			              							143,682	0.21%	0.06%	28.25	0.34%	0.04%																																					143,682	0.06%	28.25	0.04%
7	Culpeper District	078	Rappahannock County	6	Rural Minor Arterial			              							68,338	0.10%	0.03%	27.73	0.33%	0.04%																																					68,338	0.03%	27.73	0.04%
7	Culpeper District	078	Rappahannock County	7	Rural Major Collector			              	21,304	0.05%	0.01%	22.82	0.05%	0.03%	1,728	0.00%	0.00%	1.50	0.02%	0.00%																																					23,032	0.01%	24.32	0.03%
7	Culpeper District	078	Rappahannock County	8	Rural Minor Collector			              	8,176	0.02%	0.00%	20.25	0.04%	0.03%																																											8,176	0.00%	20.25	0.03%
7	Culpeper District	078	Rappahannock County	9	Rural Local System			              	30,087	0.08%	0.01%	176.36	0.36%	0.24%	83	0.00%	0.00%	0.35	0.00%	0.00%																																					30,170	0.01%	176.71	0.24%
7	Culpeper District	078	Rappahannock County Total:						59,567	0.15%	0.03%	219.43	0.45%	0.30%	213,832	0.32%	0.10%	57.83	0.69%	0.08%																																					273,399	0.12%	277.26	0.37%
7	Culpeper District	104	City of Charlottesville	12	Urban Principal Arterial - Other Freeways or Expressways			              																															97,151	0.46%	0.04%	2.61	0.21%	0.00%													97,151	0.04%	2.61	0.00%
7	Culpeper District	104	City of Charlottesville	14	Urban Principal Arterial - Other			              																									7,858	0.04%	0.00%	0.57	0.01%	0.00%	186,358	0.88%	0.08%	10.90	0.88%	0.01%													194,215	0.09%	11.47	0.02%
7	Culpeper District	104	City of Charlottesville	16	Urban Minor Arterial			              																									149,317	0.78%	0.07%	12.84	0.12%	0.02%																			149,317	0.07%	12.84	0.02%
7	Culpeper District	104	City of Charlottesville	17	Urban Collector			              																									79,025	0.41%	0.04%	18.19	0.18%	0.02%																			79,025	0.04%	18.19	0.02%
7	Culpeper District	104	City of Charlottesville	19	Urban Local System			              																									62,911	0.33%	0.03%	90.36	0.88%	0.12%																			62,911	0.03%	90.36	0.12%
7	Culpeper District	104	City of Charlottesville Total:																														299,111	1.57%	0.13%	121.96	1.18%	0.16%	283,509	1.34%	0.13%	13.51	1.09%	0.02%													582,621	0.26%	135.47	0.18%
7	Culpeper District	204	Town of Culpeper	14	Urban Principal Arterial - Other			              																															52,509	0.25%	0.02%	4.52	0.36%	0.01%													52,509	0.02%	4.52	0.01%
7	Culpeper District	204	Town of Culpeper	16	Urban Minor Arterial			              																									6,605	0.03%	0.00%	1.36	0.01%	0.00%	56,262	0.27%	0.03%	3.96	0.32%	0.01%													62,867	0.03%	5.32	0.01%
7	Culpeper District	204	Town of Culpeper	17	Urban Collector			              																									9,480	0.05%	0.00%	3.56	0.03%	0.00%																			9,480	0.00%	3.56	0.00%
7	Culpeper District	204	Town of Culpeper	19	Urban Local System			              																									121,769	0.64%	0.05%	44.88	0.44%	0.06%																			121,769	0.05%	44.88	0.06%
7	Culpeper District	204	Town of Culpeper Total:																														137,855	0.72%	0.06%	49.80	0.48%	0.07%	108,771	0.52%	0.05%	8.48	0.68%	0.01%													246,626	0.11%	58.28	0.08%
7	Culpeper District	275	Town of Orange	6	Rural Minor Arterial			              																															54,780	0.26%	0.02%	4.27	0.34%	0.01%													54,780	0.02%	4.27	0.01%
7	Culpeper District	275	Town of Orange	7	Rural Major Collector			              																									8,235	0.04%	0.00%	4.75	0.05%	0.01%	7,717	0.04%	0.00%	1.40	0.11%	0.00%													15,952	0.01%	6.15	0.01%
7	Culpeper District	275	Town of Orange	9	Rural Local System			              																									12,797	0.07%	0.01%	18.48	0.18%	0.02%																			12,797	0.01%	18.48	0.02%
7	Culpeper District	275	Town of Orange Total:																														21,032	0.11%	0.01%	23.23	0.23%	0.03%	62,497	0.30%	0.03%	5.67	0.46%	0.01%													83,529	0.04%	28.90	0.04%
7	Culpeper District	156	Town of Warrenton	12	Urban Principal Arterial - Other Freeways or Expressways			              																															9,679	0.05%	0.00%	1.41	0.11%	0.00%													9,679	0.00%	1.41	0.00%
7	Culpeper District	156	Town of Warrenton	14	Urban Principal Arterial - Other			              																															79,023	0.37%	0.04%	3.05	0.24%	0.00%													79,023	0.04%	3.05	0.00%
7	Culpeper District	156	Town of Warrenton	16	Urban Minor Arterial			              																									6,291	0.03%	0.00%	2.06	0.02%	0.00%	40,732	0.19%	0.02%	3.71	0.30%	0.01%													47,023	0.02%	5.77	0.01%
7	Culpeper District	156	Town of Warrenton	17	Urban Collector			              																									6,348	0.03%	0.00%	2.14	0.02%	0.00%																			6,348	0.00%	2.14	0.00%
7	Culpeper District	156	Town of Warrenton	19	Urban Local System			              																									57,084	0.30%	0.03%	28.32	0.27%	0.04%																			57,084	0.03%	28.32	0.04%
7	Culpeper District	156	Town of Warrenton Total:																														69,723	0.37%	0.03%	32.52	0.32%	0.04%	129,434	0.61%	0.06%	8.17	0.66%	0.01%													199,157	0.09%	40.69	0.05%
7	Culpeper District		Culpeper District Total:						2,685,169	6.80%	1.21%	4,087.44	8.40%	5.51%	6,287,707	9.30%	2.84%	756.29	9.09%	1.02%	2,422,295	3.68%	1.09%	69.68	6.22%	0.09%							527,721	2.77%	0.24%	227.51	2.21%	0.31%	584,212	2.77%	0.26%	35.83	2.88%	0.05%													12,507,104	5.64%	5,176.75	6.98%
8	Staunton District	003	Alleghany County	1	Rural Principal Arterial - Interstate			              													445,488	0.68%	0.20%	39.59	3.54%	0.05%																															445,488	0.20%	39.59	0.05%
8	Staunton District	003	Alleghany County	2	Rural Principal Arterial - Other			              							18,975	0.03%	0.01%	2.81	0.03%	0.00%																																					18,975	0.01%	2.81	0.00%
8	Staunton District	003	Alleghany County	6	Rural Minor Arterial			              							43,842	0.06%	0.02%	17.19	0.21%	0.02%																																					43,842	0.02%	17.19	0.02%
8	Staunton District	003	Alleghany County	7	Rural Major Collector			              	41,161	0.10%	0.02%	52.02	0.11%	0.07%	60,911	0.09%	0.03%	53.73	0.65%	0.07%																																					102,072	0.05%	105.75	0.14%
8	Staunton District	003	Alleghany County	8	Rural Minor Collector			              	1,537	0.00%	0.00%	3.79	0.01%	0.01%																																											1,537	0.00%	3.79	0.01%
8	Staunton District	003	Alleghany County	9	Rural Local System			              	58,675	0.15%	0.03%	212.48	0.44%	0.29%	1,633	0.00%	0.00%	9.48	0.11%	0.01%																																					60,308	0.03%	221.96	0.30%
8	Staunton District	003	Alleghany County	11	Urban Principal Arterial - Interstate			              													18,693	0.03%	0.01%	1.40	0.13%	0.00%																															18,693	0.01%	1.40	0.00%
8	Staunton District	003	Alleghany County	17	Urban Collector			              							8,663	0.01%	0.00%	0.75	0.01%	0.00%																																					8,663	0.00%	0.75	0.00%
8	Staunton District	003	Alleghany County	19	Urban Local System			              							199	0.00%	0.00%	2.36	0.03%	0.00%																																					199	0.00%	2.36	0.00%
8	Staunton District	003	Alleghany County Total:						101,373	0.26%	0.05%	268.29	0.55%	0.36%	134,223	0.20%	0.06%	86.32	1.04%	0.12%	464,180	0.71%	0.21%	40.99	3.66%	0.06%																															699,776	0.32%	395.60	0.53%
8	Staunton District	007	Augusta County	1	Rural Principal Arterial - Interstate			              													1,768,416	2.69%	0.80%	41.41	3.70%	0.06%																															1,768,416	0.80%	41.41	0.06%
8	Staunton District	007	Augusta County	6	Rural Minor Arterial			              							627,399	0.93%	0.28%	104.17	1.25%	0.14%																																					627,399	0.28%	104.17	0.14%
8	Staunton District	007	Augusta County	7	Rural Major Collector			              	321,570	0.81%	0.15%	171.55	0.35%	0.23%	290,422	0.43%	0.13%	62.50	0.75%	0.08%																																					611,992	0.28%	234.05	0.32%
8	Staunton District	007	Augusta County	8	Rural Minor Collector			              	79,406	0.20%	0.04%	103.48	0.21%	0.14%																																											79,406	0.04%	103.48	0.14%
8	Staunton District	007	Augusta County	9	Rural Local System			              	170,049	0.43%	0.08%	713.41	1.47%	0.96%	2,543	0.00%	0.00%	7.42	0.09%	0.01%																																					172,591	0.08%	720.83	0.97%
8	Staunton District	007	Augusta County	11	Urban Principal Arterial - Interstate			              													99,443	0.15%	0.04%	2.88	0.26%	0.00%																															99,443	0.04%	2.88	0.00%
8	Staunton District	007	Augusta County	16	Urban Minor Arterial			              							54,223	0.08%	0.02%	5.88	0.07%	0.01%																																					54,223	0.02%	5.88	0.01%
8	Staunton District	007	Augusta County	17	Urban Collector			              	29,230	0.07%	0.01%	7.36	0.02%	0.01%																																											29,230	0.01%	7.36	0.01%
8	Staunton District	007	Augusta County	19	Urban Local System			              	14,059	0.04%	0.01%	25.42	0.05%	0.03%	7,148	0.01%	0.00%	1.70	0.02%	0.00%																																					21,207	0.01%	27.12	0.04%
8	Staunton District	007	Augusta County Total:						614,315	1.56%	0.28%	1,021.22	2.10%	1.38%	981,734	1.45%	0.44%	181.67	2.18%	0.24%	1,867,859	2.84%	0.84%	44.29	3.96%	0.06%																															3,463,908	1.56%	1,247.18	1.68%
8	Staunton District	008	Bath County	6	Rural Minor Arterial			              							88,448	0.13%	0.04%	74.80	0.90%	0.10%																																					88,448	0.04%	74.80	0.10%
8	Staunton District	008	Bath County	7	Rural Major Collector			              	19,684	0.05%	0.01%	49.75	0.10%	0.07%																																											19,684	0.01%	49.75	0.07%
8	Staunton District	008	Bath County	8	Rural Minor Collector			              	3,057	0.01%	0.00%	26.38	0.05%	0.04%																																											3,057	0.00%	26.38	0.04%
8	Staunton District	008	Bath County	9	Rural Local System			              	20,769	0.05%	0.01%	168.82	0.35%	0.23%																																											20,769	0.01%	168.82	0.23%
8	Staunton District	008	Bath County Total:						43,510	0.11%	0.02%	244.95	0.50%	0.33%	88,448	0.13%	0.04%	74.80	0.90%	0.10%																																					131,957	0.06%	319.75	0.43%
8	Staunton District	021	Clarke County	2	Rural Principal Arterial - Other			              							320,990	0.47%	0.14%	13.57	0.16%	0.02%																																					320,990	0.14%	13.57	0.02%
8	Staunton District	021	Clarke County	6	Rural Minor Arterial			              							264,783	0.39%	0.12%	26.40	0.32%	0.04%																																					264,783	0.12%	26.40	0.04%
8	Staunton District	021	Clarke County	7	Rural Major Collector			              	51,286	0.13%	0.02%	31.61	0.06%	0.04%	22,853	0.03%	0.01%	6.89	0.08%	0.01%																																					74,140	0.03%	38.50	0.05%
8	Staunton District	021	Clarke County	8	Rural Minor Collector			              	27,107	0.07%	0.01%	26.61	0.05%	0.04%																																											27,107	0.01%	26.61	0.04%
8	Staunton District	021	Clarke County	9	Rural Local System			              	47,636	0.12%	0.02%	158.95	0.33%	0.21%	213	0.00%	0.00%	1.86	0.02%	0.00%																																					47,849	0.02%	160.81	0.22%
8	Staunton District	021	Clarke County Total:						126,030	0.32%	0.06%	217.17	0.45%	0.29%	608,839	0.90%	0.27%	48.72	0.59%	0.07%																																					734,869	0.33%	265.89	0.36%
8	Staunton District	034	Frederick County	1	Rural Principal Arterial - Interstate			              													620,012	0.94%	0.28%	13.61	1.22%	0.02%																															620,012	0.28%	13.61	0.02%
8	Staunton District	034	Frederick County	2	Rural Principal Arterial - Other			              							292,476	0.43%	0.13%	25.22	0.30%	0.03%																																					292,476	0.13%	25.22	0.03%
8	Staunton District	034	Frederick County	6	Rural Minor Arterial			              							270,352	0.40%	0.12%	21.84	0.26%	0.03%																																					270,352	0.12%	21.84	0.03%
8	Staunton District	034	Frederick County	7	Rural Major Collector			              	96,929	0.25%	0.04%	39.46	0.08%	0.05%	87,771	0.13%	0.04%	19.17	0.23%	0.03%																																					184,700	0.08%	58.63	0.08%
8	Staunton District	034	Frederick County	8	Rural Minor Collector			              	65,701	0.17%	0.03%	48.24	0.10%	0.07%																																											65,701	0.03%	48.24	0.07%
8	Staunton District	034	Frederick County	9	Rural Local System			              	148,210	0.38%	0.07%	386.04	0.79%	0.52%	6,136	0.01%	0.00%	3.23	0.04%	0.00%																																					154,346	0.07%	389.27	0.52%
8	Staunton District	034	Frederick County	11	Urban Principal Arterial - Interstate			              													606,600	0.92%	0.27%	12.02	1.07%	0.02%																															606,600	0.27%	12.02	0.02%
8	Staunton District	034	Frederick County	14	Urban Principal Arterial - Other			              							449,185	0.66%	0.20%	18.90	0.23%	0.03%																																					449,185	0.20%	18.90	0.03%
8	Staunton District	034	Frederick County	16	Urban Minor Arterial			              							175,792	0.26%	0.08%	15.03	0.18%	0.02%																																					175,792	0.08%	15.03	0.02%
8	Staunton District	034	Frederick County	17	Urban Collector			              	175,321	0.44%	0.08%	29.49	0.06%	0.04%																																											175,321	0.08%	29.49	0.04%
8	Staunton District	034	Frederick County	19	Urban Local System			              	97,213	0.25%	0.04%	121.17	0.25%	0.16%	143	0.00%	0.00%	0.40	0.00%	0.00%																																					97,356	0.04%	121.57	0.16%
8	Staunton District	034	Frederick County Total:						583,374	1.48%	0.26%	624.40	1.28%	0.84%	1,281,856	1.90%	0.58%	103.79	1.25%	0.14%	1,226,613	1.87%	0.55%	25.63	2.29%	0.03%																															3,091,842	1.39%	753.82	1.02%
8	Staunton District	045	Highland County	6	Rural Minor Arterial			              							44,624	0.07%	0.02%	56.04	0.67%	0.08%																																					44,624	0.02%	56.04	0.08%
8	Staunton District	045	Highland County	7	Rural Major Collector			              	8,396	0.02%	0.00%	32.94	0.07%	0.04%	5,099	0.01%	0.00%	14.94	0.18%	0.02%																																					13,495	0.01%	47.88	0.06%
8	Staunton District	045	Highland County	8	Rural Minor Collector			              	568	0.00%	0.00%	6.13	0.01%	0.01%																																											568	0.00%	6.13	0.01%
8	Staunton District	045	Highland County	9	Rural Local System			              	13,529	0.03%	0.01%	174.14	0.36%	0.23%																																											13,529	0.01%	174.14	0.23%
8	Staunton District	045	Highland County Total:						22,494	0.06%	0.01%	213.21	0.44%	0.29%	49,723	0.07%	0.02%	70.98	0.85%	0.10%																																					72,217	0.03%	284.19	0.38%
8	Staunton District	069	Page County	2	Rural Principal Arterial - Other			              							92,912	0.14%	0.04%	19.39	0.23%	0.03%																																					92,912	0.04%	19.39	0.03%
8	Staunton District	069	Page County	6	Rural Minor Arterial			              							120,460	0.18%	0.05%	24.27	0.29%	0.03%																																					120,460	0.05%	24.27	0.03%
8	Staunton District	069	Page County	7	Rural Major Collector			              	40,708	0.10%	0.02%	37.89	0.08%	0.05%	62,261	0.09%	0.03%	12.53	0.15%	0.02%																																					102,970	0.05%	50.42	0.07%
8	Staunton District	069	Page County	8	Rural Minor Collector			              	19,397	0.05%	0.01%	24.40	0.05%	0.03%																																											19,397	0.01%	24.40	0.03%
8	Staunton District	069	Page County	9	Rural Local System			              	69,226	0.18%	0.03%	244.03	0.50%	0.33%	8	0.00%	0.00%	0.36	0.00%	0.00%																																					69,234	0.03%	244.39	0.33%
8	Staunton District	069	Page County Total:						129,331	0.33%	0.06%	306.32	0.63%	0.41%	275,640	0.41%	0.12%	56.55	0.68%	0.08%																																					404,971	0.18%	362.87	0.49%
8	Staunton District	081	Rockbridge County	1	Rural Principal Arterial - Interstate			              													1,352,959	2.06%	0.61%	47.97	4.28%	0.06%																															1,352,959	0.61%	47.97	0.06%
8	Staunton District	081	Rockbridge County	6	Rural Minor Arterial			              							178,683	0.26%	0.08%	38.87	0.47%	0.05%																																					178,683	0.08%	38.87	0.05%
8	Staunton District	081	Rockbridge County	7	Rural Major Collector			              	76,815	0.19%	0.03%	89.98	0.18%	0.12%	154,426	0.23%	0.07%	74.84	0.90%	0.10%																																					231,242	0.10%	164.82	0.22%
8	Staunton District	081	Rockbridge County	8	Rural Minor Collector			              	13,812	0.03%	0.01%	42.22	0.09%	0.06%																																											13,812	0.01%	42.22	0.06%
8	Staunton District	081	Rockbridge County	9	Rural Local System			              	83,154	0.21%	0.04%	485.81	1.00%	0.66%	3,104	0.00%	0.00%	6.31	0.08%	0.01%																																					86,258	0.04%	492.12	0.66%
8	Staunton District	081	Rockbridge County	19	Urban Local System			              							4,900	0.01%	0.00%	2.93	0.04%	0.00%																																					4,900	0.00%	2.93	0.00%
8	Staunton District	081	Rockbridge County Total:						173,782	0.44%	0.08%	618.01	1.27%	0.83%	341,113	0.50%	0.15%	122.95	1.48%	0.17%	1,352,959	2.06%	0.61%	47.97	4.28%	0.06%																															1,867,854	0.84%	788.93	1.06%
8	Staunton District	082	Rockingham County	1	Rural Principal Arterial - Interstate			              													744,787	1.13%	0.34%	17.23	1.54%	0.02%																															744,787	0.34%	17.23	0.02%
8	Staunton District	082	Rockingham County	2	Rural Principal Arterial - Other			              							243,912	0.36%	0.11%	18.08	0.22%	0.02%																																					243,912	0.11%	18.08	0.02%
8	Staunton District	082	Rockingham County	6	Rural Minor Arterial			              							440,362	0.65%	0.20%	86.35	1.04%	0.12%																																					440,362	0.20%	86.35	0.12%
8	Staunton District	082	Rockingham County	7	Rural Major Collector			              	249,857	0.63%	0.11%	169.05	0.35%	0.23%	199,822	0.30%	0.09%	41.62	0.50%	0.06%																																					449,679	0.20%	210.67	0.28%
8	Staunton District	082	Rockingham County	8	Rural Minor Collector			              	43,522	0.11%	0.02%	66.36	0.14%	0.09%																																											43,522	0.02%	66.36	0.09%
8	Staunton District	082	Rockingham County	9	Rural Local System			              	155,939	0.39%	0.07%	589.38	1.21%	0.79%	3,441	0.01%	0.00%	7.16	0.09%	0.01%																																					159,380	0.07%	596.54	0.80%
8	Staunton District	082	Rockingham County	11	Urban Principal Arterial - Interstate			              													475,629	0.72%	0.21%	9.87	0.88%	0.01%																															475,629	0.21%	9.87	0.01%
8	Staunton District	082	Rockingham County	14	Urban Principal Arterial - Other			              							117,522	0.17%	0.05%	7.28	0.09%	0.01%																																					117,522	0.05%	7.28	0.01%
8	Staunton District	082	Rockingham County	16	Urban Minor Arterial			              							62,747	0.09%	0.03%	8.24	0.10%	0.01%																																					62,747	0.03%	8.24	0.01%
8	Staunton District	082	Rockingham County	17	Urban Collector			              	64,267	0.16%	0.03%	18.62	0.04%	0.03%	8,472	0.01%	0.00%	2.23	0.03%	0.00%																																					72,739	0.03%	20.85	0.03%
8	Staunton District	082	Rockingham County	19	Urban Local System			              	24,051	0.06%	0.01%	41.03	0.08%	0.06%	5,022	0.01%	0.00%	3.06	0.04%	0.00%																																					29,073	0.01%	44.09	0.06%
8	Staunton District	082	Rockingham County Total:						537,635	1.36%	0.24%	884.44	1.82%	1.19%	1,081,300	1.60%	0.49%	174.02	2.09%	0.23%	1,220,416	1.86%	0.55%	27.10	2.42%	0.04%																															2,839,351	1.28%	1,085.56	1.46%
8	Staunton District	085	Shenandoah County	1	Rural Principal Arterial - Interstate			              													1,429,212	2.17%	0.64%	34.68	3.10%	0.05%																															1,429,212	0.64%	34.68	0.05%
8	Staunton District	085	Shenandoah County	2	Rural Principal Arterial - Other			              							67,478	0.10%	0.03%	12.75	0.15%	0.02%																																					67,478	0.03%	12.75	0.02%
8	Staunton District	085	Shenandoah County	6	Rural Minor Arterial			              							8,631	0.01%	0.00%	1.36	0.02%	0.00%																																					8,631	0.00%	1.36	0.00%
8	Staunton District	085	Shenandoah County	7	Rural Major Collector			              	110,126	0.28%	0.05%	108.91	0.22%	0.15%	355,299	0.53%	0.16%	78.14	0.94%	0.11%																																					465,425	0.21%	187.05	0.25%
8	Staunton District	085	Shenandoah County	8	Rural Minor Collector			              	11,627	0.03%	0.01%	24.66	0.05%	0.03%																																											11,627	0.01%	24.66	0.03%
8	Staunton District	085	Shenandoah County	9	Rural Local System			              	113,107	0.29%	0.05%	509.71	1.05%	0.69%	588	0.00%	0.00%	3.82	0.05%	0.01%																																					113,695	0.05%	513.53	0.69%
8	Staunton District	085	Shenandoah County Total:						234,861	0.59%	0.11%	643.28	1.32%	0.87%	431,996	0.64%	0.19%	96.07	1.15%	0.13%	1,429,212	2.17%	0.64%	34.68	3.10%	0.05%																															2,096,068	0.95%	774.03	1.04%
8	Staunton District	093	Warren County	1	Rural Principal Arterial - Interstate			              													425,868	0.65%	0.19%	14.66	1.31%	0.02%																															425,868	0.19%	14.66	0.02%
8	Staunton District	093	Warren County	2	Rural Principal Arterial - Other			              							44,515	0.07%	0.02%	1.56	0.02%	0.00%																																					44,515	0.02%	1.56	0.00%
8	Staunton District	093	Warren County	6	Rural Minor Arterial			              							248,126	0.37%	0.11%	22.64	0.27%	0.03%																																					248,126	0.11%	22.64	0.03%
8	Staunton District	093	Warren County	7	Rural Major Collector			              	80,424	0.20%	0.04%	39.42	0.08%	0.05%	78,857	0.12%	0.04%	11.96	0.14%	0.02%																																					159,280	0.07%	51.38	0.07%
8	Staunton District	093	Warren County	8	Rural Minor Collector			              	13,506	0.03%	0.01%	19.05	0.04%	0.03%																																											13,506	0.01%	19.05	0.03%
8	Staunton District	093	Warren County	9	Rural Local System			              	64,750	0.16%	0.03%	149.63	0.31%	0.20%	2,580	0.00%	0.00%	1.96	0.02%	0.00%																																					67,330	0.03%	151.59	0.20%
8	Staunton District	093	Warren County Total:						158,680	0.40%	0.07%	208.10	0.43%	0.28%	374,077	0.55%	0.17%	38.12	0.46%	0.05%	425,868	0.65%	0.19%	14.66	1.31%	0.02%																															958,625	0.43%	260.88	0.35%
8	Staunton District	176	Town of Bridgewater	14	Urban Principal Arterial - Other			              																															22,238	0.11%	0.01%	1.68	0.13%	0.00%													22,238	0.01%	1.68	0.00%
8	Staunton District	176	Town of Bridgewater	16	Urban Minor Arterial			              																															20,287	0.10%	0.01%	2.13	0.17%	0.00%													20,287	0.01%	2.13	0.00%
8	Staunton District	176	Town of Bridgewater	17	Urban Collector			              																									4,359	0.02%	0.00%	1.40	0.01%	0.00%																			4,359	0.00%	1.40	0.00%
8	Staunton District	176	Town of Bridgewater	19	Urban Local System			              																									27,578	0.14%	0.01%	19.79	0.19%	0.03%																			27,578	0.01%	19.79	0.03%
8	Staunton District	176	Town of Bridgewater Total:																														31,936	0.17%	0.01%	21.19	0.21%	0.03%	42,525	0.20%	0.02%	3.81	0.31%	0.01%													74,461	0.03%	25.00	0.03%
8	Staunton District	103	City of Buena Vista	14	Urban Principal Arterial - Other			              																															29,305	0.14%	0.01%	5.09	0.41%	0.01%													29,305	0.01%	5.09	0.01%
8	Staunton District	103	City of Buena Vista	16	Urban Minor Arterial			              																									3,732	0.02%	0.00%	1.32	0.01%	0.00%	5,397	0.03%	0.00%	0.78	0.06%	0.00%													9,129	0.00%	2.10	0.00%
8	Staunton District	103	City of Buena Vista	17	Urban Collector			              																									8,392	0.04%	0.00%	6.61	0.06%	0.01%																			8,392	0.00%	6.61	0.01%
8	Staunton District	103	City of Buena Vista	19	Urban Local System			              																									10,858	0.06%	0.00%	30.31	0.29%	0.04%																			10,858	0.00%	30.31	0.04%
8	Staunton District	103	City of Buena Vista Total:																														22,982	0.12%	0.01%	38.24	0.37%	0.05%	34,702	0.16%	0.02%	5.87	0.47%	0.01%													57,684	0.03%	44.11	0.06%
8	Staunton District	105	Town of Clifton Forge	6	Rural Minor Arterial			              																															19,218	0.09%	0.01%	3.25	0.26%	0.00%													19,218	0.01%	3.25	0.00%
8	Staunton District	105	Town of Clifton Forge	7	Rural Major Collector			              																									3,260	0.02%	0.00%	2.67	0.03%	0.00%	872	0.00%	0.00%	1.02	0.08%	0.00%													4,132	0.00%	3.69	0.00%
8	Staunton District	105	Town of Clifton Forge	9	Rural Local System			              																									15,462	0.08%	0.01%	16.20	0.16%	0.02%																			15,462	0.01%	16.20	0.02%
8	Staunton District	105	Town of Clifton Forge Total:																														18,722	0.10%	0.01%	18.87	0.18%	0.03%	20,090	0.10%	0.01%	4.27	0.34%	0.01%													38,812	0.02%	23.14	0.03%
8	Staunton District	107	City of Covington	14	Urban Principal Arterial - Other			              																															27,063	0.13%	0.01%	3.05	0.24%	0.00%													27,063	0.01%	3.05	0.00%
8	Staunton District	107	City of Covington	16	Urban Minor Arterial			              																															10,168	0.05%	0.00%	2.32	0.19%	0.00%													10,168	0.00%	2.32	0.00%
8	Staunton District	107	City of Covington	17	Urban Collector			              																									12,569	0.07%	0.01%	4.67	0.05%	0.01%	10,621	0.05%	0.00%	2.23	0.18%	0.00%													23,190	0.01%	6.90	0.01%
8	Staunton District	107	City of Covington	19	Urban Local System			              																									11,126	0.06%	0.01%	26.68	0.26%	0.04%																			11,126	0.01%	26.68	0.04%
8	Staunton District	107	City of Covington Total:																														23,695	0.12%	0.01%	31.35	0.30%	0.04%	47,852	0.23%	0.02%	7.60	0.61%	0.01%													71,547	0.03%	38.95	0.05%
8	Staunton District	216	Town of Elkton	7	Rural Major Collector			              																									7,304	0.04%	0.00%	2.25	0.02%	0.00%																			7,304	0.00%	2.25	0.00%
