ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009		ReportID:	1210	DataYear:	2009	Prepared	7/11/2010
 		249	Town of Kilmarnock	9	Rural Local System			              	5,732	0.01%	0.00%	8.98	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,732	0.00%	8.98	0.01%
 		249	Town of Kilmarnock Total:						10,501	0.02%	0.00%	11.30	0.02%	0.02%	37,764	0.04%	0.02%	4.26	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	48,265	0.02%	15.56	0.02%
 		250	Town of LaCrosse	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	7,541	0.01%	0.00%	0.52	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,541	0.00%	0.52	0.00%
 		250	Town of LaCrosse	7	Rural Major Collector			              	3,513	0.01%	0.00%	2.07	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,513	0.00%	2.07	0.00%
 		250	Town of LaCrosse	9	Rural Local System			              	570	0.00%	0.00%	3.66	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	570	0.00%	3.66	0.00%
 		250	Town of LaCrosse Total:						4,084	0.01%	0.00%	5.73	0.01%	0.01%	7,541	0.01%	0.00%	0.52	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	11,625	0.01%	6.25	0.01%
 		251	Town of Lawrenceville	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	2,297	0.00%	0.00%	0.64	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,297	0.00%	0.64	0.00%
 		251	Town of Lawrenceville	7	Rural Major Collector			              	2,195	0.00%	0.00%	2.55	0.00%	0.00%	7,896	0.01%	0.00%	1.15	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,091	0.00%	3.70	0.00%
 		251	Town of Lawrenceville	9	Rural Local System			              	1,257	0.00%	0.00%	5.67	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,257	0.00%	5.67	0.01%
 		251	Town of Lawrenceville Total:						3,452	0.01%	0.00%	8.22	0.01%	0.01%	10,193	0.01%	0.00%	1.79	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,645	0.01%	10.01	0.01%
 		252	Town of Lebanon	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	29,455	0.03%	0.01%	2.56	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	29,455	0.01%	2.56	0.00%
 		252	Town of Lebanon	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	44,565	0.05%	0.02%	5.26	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	44,565	0.02%	5.26	0.01%
 		252	Town of Lebanon	7	Rural Major Collector			              	4,866	0.01%	0.00%	1.29	0.00%	0.00%	2,655	0.00%	0.00%	0.58	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,521	0.00%	1.87	0.00%
 		252	Town of Lebanon	9	Rural Local System			              	22,236	0.03%	0.01%	24.02	0.04%	0.03%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	22,236	0.01%	24.02	0.03%
 		252	Town of Lebanon Total:						27,102	0.04%	0.01%	25.31	0.04%	0.03%	76,675	0.08%	0.03%	8.40	0.08%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	103,778	0.05%	33.71	0.05%
 		253	Town of Leesburg	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	13,298	0.01%	0.01%	0.39	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,298	0.01%	0.39	0.00%
 		253	Town of Leesburg	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	401,171	0.44%	0.18%	8.68	0.09%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	401,171	0.18%	8.68	0.01%
 		253	Town of Leesburg	16	Urban Minor Arterial			              	17,887	0.03%	0.01%	3.75	0.01%	0.01%	74,356	0.08%	0.03%	4.87	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	92,243	0.04%	8.62	0.01%
 		253	Town of Leesburg	17	Urban Collector			              	95,705	0.15%	0.04%	13.31	0.02%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	95,705	0.04%	13.31	0.02%
 		253	Town of Leesburg	19	Urban Local System			              	195,536	0.30%	0.09%	80.10	0.13%	0.11%	518	0.00%	0.00%	0.31	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	196,055	0.09%	80.41	0.11%
 		253	Town of Leesburg Total:						309,128	0.48%	0.14%	97.16	0.15%	0.13%	489,345	0.54%	0.22%	14.25	0.14%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	798,472	0.36%	111.41	0.15%
 		117	City of Lexington	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	32,637	0.04%	0.01%	4.87	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	32,637	0.01%	4.87	0.01%
 		117	City of Lexington	16	Urban Minor Arterial			              	934	0.00%	0.00%	0.44	0.00%	0.00%	2,555	0.00%	0.00%	0.62	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,489	0.00%	1.06	0.00%
 		117	City of Lexington	17	Urban Collector			              	9,509	0.01%	0.00%	5.11	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	9,509	0.00%	5.11	0.01%
 		117	City of Lexington	19	Urban Local System			              	8,210	0.01%	0.00%	13.83	0.02%	0.02%	4,900	0.01%	0.00%	2.93	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,110	0.01%	16.76	0.02%
 		117	City of Lexington Total:						18,653	0.03%	0.01%	19.38	0.03%	0.03%	40,091	0.04%	0.02%	8.42	0.08%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	58,744	0.03%	27.80	0.04%
 		254	Town of Louisa	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	21,034	0.02%	0.01%	2.78	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	21,034	0.01%	2.78	0.00%
 		254	Town of Louisa	7	Rural Major Collector			              	1,078	0.00%	0.00%	0.62	0.00%	0.00%	1,925	0.00%	0.00%	0.40	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,003	0.00%	1.02	0.00%
 		254	Town of Louisa	9	Rural Local System			              	3,075	0.00%	0.00%	6.43	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,075	0.00%	6.43	0.01%
 		254	Town of Louisa Total:						4,153	0.01%	0.00%	7.05	0.01%	0.01%	22,958	0.03%	0.01%	3.18	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	27,111	0.01%	10.23	0.01%
 		255	Town of Lovettsville	7	Rural Major Collector			              	1,936	0.00%	0.00%	0.62	0.00%	0.00%	8,974	0.01%	0.00%	1.42	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	10,910	0.00%	2.04	0.00%
 		255	Town of Lovettsville	8	Rural Minor Collector			              	358	0.00%	0.00%	0.30	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	358	0.00%	0.30	0.00%
 		255	Town of Lovettsville	9	Rural Local System			              	2,004	0.00%	0.00%	3.39	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,004	0.00%	3.39	0.00%
 		255	Town of Lovettsville Total:						4,298	0.01%	0.00%	4.31	0.01%	0.01%	8,974	0.01%	0.00%	1.42	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,272	0.01%	5.73	0.01%
 		159	Town of Luray	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	14,075	0.02%	0.01%	2.27	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14,075	0.01%	2.27	0.00%
 		159	Town of Luray	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	7,109	0.01%	0.00%	1.45	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,109	0.00%	1.45	0.00%
 		159	Town of Luray	7	Rural Major Collector			              	10,009	0.02%	0.00%	4.25	0.01%	0.01%	27,547	0.03%	0.01%	3.17	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	37,557	0.02%	7.42	0.01%
 		159	Town of Luray	8	Rural Minor Collector			              	2,577	0.00%	0.00%	1.89	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,577	0.00%	1.89	0.00%
 		159	Town of Luray	9	Rural Local System			              	4,830	0.01%	0.00%	26.08	0.04%	0.04%	3	0.00%	0.00%	0.13	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,834	0.00%	26.21	0.04%
 		159	Town of Luray Total:						17,417	0.03%	0.01%	32.22	0.05%	0.04%	48,735	0.05%	0.02%	7.02	0.07%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	66,152	0.03%	39.24	0.05%
 		118	City of Lynchburg	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%	0.00	0.00%	0.00%	535,978	0.59%	0.24%	16.13	0.16%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	535,978	0.24%	16.13	0.02%
 		118	City of Lynchburg	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	357,080	0.39%	0.16%	16.10	0.16%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	357,080	0.16%	16.10	0.02%
 		118	City of Lynchburg	16	Urban Minor Arterial			              	324,075	0.50%	0.15%	37.55	0.06%	0.05%	209,625	0.23%	0.09%	17.43	0.17%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	533,701	0.24%	54.98	0.07%
 		118	City of Lynchburg	17	Urban Collector			              	100,659	0.16%	0.05%	28.00	0.04%	0.04%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	100,659	0.05%	28.00	0.04%
 		118	City of Lynchburg	19	Urban Local System			              	131,967	0.20%	0.06%	268.53	0.43%	0.36%	5,356	0.01%	0.00%	4.36	0.04%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	137,323	0.06%	272.89	0.37%
 		118	City of Lynchburg Total:						556,701	0.86%	0.25%	334.08	0.53%	0.45%	1,108,040	1.21%	0.50%	54.02	0.54%	0.07%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,664,740	0.75%	388.10	0.52%
 		256	Town of Madison	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	3,601	0.00%	0.00%	0.95	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,601	0.00%	0.95	0.00%
 		256	Town of Madison	7	Rural Major Collector			              	331	0.00%	0.00%	0.10	0.00%	0.00%	214	0.00%	0.00%	0.05	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	545	0.00%	0.15	0.00%
 		256	Town of Madison	8	Rural Minor Collector			              	37	0.00%	0.00%	0.09	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	37	0.00%	0.09	0.00%
 		256	Town of Madison	9	Rural Local System			              	172	0.00%	0.00%	0.80	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	172	0.00%	0.80	0.00%
 		256	Town of Madison Total:						540	0.00%	0.00%	0.99	0.00%	0.00%	3,814	0.00%	0.00%	1.00	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,354	0.00%	1.99	0.00%
 		155	City of Manassas	14	Urban Principal Arterial - Other			              	31,200	0.05%	0.01%	2.01	0.00%	0.00%	112,171	0.12%	0.05%	5.66	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	143,372	0.06%	7.67	0.01%
 		155	City of Manassas	16	Urban Minor Arterial			              	171,476	0.27%	0.08%	12.48	0.02%	0.02%	64,906	0.07%	0.03%	3.70	0.04%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	236,383	0.11%	16.18	0.02%
 		155	City of Manassas	17	Urban Collector			              	37,722	0.06%	0.02%	8.66	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	37,722	0.02%	8.66	0.01%
 		155	City of Manassas	19	Urban Local System			              	315,771	0.49%	0.14%	72.03	0.11%	0.10%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	315,771	0.14%	72.03	0.10%
 		155	City of Manassas Total:						556,170	0.86%	0.25%	95.18	0.15%	0.13%	177,078	0.19%	0.08%	9.36	0.09%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	733,247	0.33%	104.54	0.14%
 		152	City of Manassas Park	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	14,113	0.02%	0.01%	0.32	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14,113	0.01%	0.32	0.00%
 		152	City of Manassas Park	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	15,307	0.02%	0.01%	1.89	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,307	0.01%	1.89	0.00%
 		152	City of Manassas Park	17	Urban Collector			              	34,422	0.05%	0.02%	4.15	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	34,422	0.02%	4.15	0.01%
 		152	City of Manassas Park	19	Urban Local System			              	4,479	0.01%	0.00%	17.83	0.03%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,479	0.00%	17.83	0.02%
 		152	City of Manassas Park Total:						38,902	0.06%	0.02%	21.98	0.03%	0.03%	29,420	0.03%	0.01%	2.21	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	68,321	0.03%	24.19	0.03%
 		119	Town of Marion	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	31,062	0.05%	0.01%	1.17	0.10%	0.00%	31,062	0.01%	1.17	0.00%
 		119	Town of Marion	16	Urban Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	53,030	0.06%	0.02%	5.62	0.06%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	53,030	0.02%	5.62	0.01%
 		119	Town of Marion	17	Urban Collector			              	12,780	0.02%	0.01%	5.40	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	12,780	0.01%	5.40	0.01%
 		119	Town of Marion	19	Urban Local System			              	15,591	0.02%	0.01%	30.73	0.05%	0.04%	2,024	0.00%	0.00%	2.31	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	17,615	0.01%	33.04	0.04%
 		119	Town of Marion Total:						28,371	0.04%	0.01%	36.13	0.06%	0.05%	55,054	0.06%	0.02%	7.93	0.08%	0.01%	31,062	0.05%	0.01%	1.17	0.10%	0.00%	114,488	0.05%	45.23	0.06%
 		120	City of Martinsville	14	Urban Principal Arterial - Other			              	18,463	0.03%	0.01%	1.00	0.00%	0.00%	86,265	0.09%	0.04%	7.01	0.07%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	104,728	0.05%	8.01	0.01%
 		120	City of Martinsville	16	Urban Minor Arterial			              	52,942	0.08%	0.02%	9.51	0.02%	0.01%	30,229	0.03%	0.01%	4.63	0.05%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	83,171	0.04%	14.14	0.02%
 		120	City of Martinsville	17	Urban Collector			              	18,021	0.03%	0.01%	7.99	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,021	0.01%	7.99	0.01%
 		120	City of Martinsville	19	Urban Local System			              	54,664	0.08%	0.02%	69.87	0.11%	0.09%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	54,664	0.02%	69.87	0.09%
 		120	City of Martinsville Total:						144,090	0.22%	0.06%	88.37	0.14%	0.12%	116,494	0.13%	0.05%	11.64	0.12%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	260,584	0.12%	100.01	0.13%
 		257	Town of McKenney	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	3,215	0.00%	0.00%	1.34	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,215	0.00%	1.34	0.00%
 		257	Town of McKenney	7	Rural Major Collector			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,031	0.00%	0.00%	0.56	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,031	0.00%	0.56	0.00%
 		257	Town of McKenney	8	Rural Minor Collector			              	110	0.00%	0.00%	0.20	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	110	0.00%	0.20	0.00%
 		257	Town of McKenney	9	Rural Local System			              	952	0.00%	0.00%	4.03	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	952	0.00%	4.03	0.01%
 		257	Town of McKenney Total:						1,062	0.00%	0.00%	4.23	0.01%	0.01%	4,246	0.00%	0.00%	1.90	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	5,309	0.00%	6.13	0.01%
 		258	Town of Melfa	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	16,023	0.02%	0.01%	0.87	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,023	0.01%	0.87	0.00%
 		258	Town of Melfa	7	Rural Major Collector			              	937	0.00%	0.00%	0.75	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	937	0.00%	0.75	0.00%
 		258	Town of Melfa	9	Rural Local System			              	374	0.00%	0.00%	3.22	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	374	0.00%	3.22	0.00%
 		258	Town of Melfa Total:						1,312	0.00%	0.00%	3.97	0.01%	0.01%	16,023	0.02%	0.01%	0.87	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	17,335	0.01%	4.84	0.01%
 		259	Town of Middleburg	7	Rural Major Collector			              	389	0.00%	0.00%	0.21	0.00%	0.00%	13,050	0.01%	0.01%	1.26	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	13,438	0.01%	1.47	0.00%
 		259	Town of Middleburg	9	Rural Local System			              	2,488	0.00%	0.00%	4.26	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	2,488	0.00%	4.26	0.01%
 		259	Town of Middleburg Total:						2,877	0.00%	0.00%	4.47	0.01%	0.01%	13,050	0.01%	0.01%	1.26	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,927	0.01%	5.73	0.01%
 		260	Town of Middletown	7	Rural Major Collector			              	1,154	0.00%	0.00%	0.67	0.00%	0.00%	3,797	0.00%	0.00%	0.89	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,951	0.00%	1.56	0.00%
 		260	Town of Middletown	9	Rural Local System			              	1,360	0.00%	0.00%	4.54	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,360	0.00%	4.54	0.01%
 		260	Town of Middletown Total:						2,514	0.00%	0.00%	5.21	0.01%	0.01%	3,797	0.00%	0.00%	0.89	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,311	0.00%	6.10	0.01%
 		261	Town of Mineral	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	6,089	0.01%	0.00%	1.20	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	6,089	0.00%	1.20	0.00%
 		261	Town of Mineral	7	Rural Major Collector			              	1,640	0.00%	0.00%	0.54	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,640	0.00%	0.54	0.00%
 		261	Town of Mineral	9	Rural Local System			              	693	0.00%	0.00%	6.58	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	693	0.00%	6.58	0.01%
 		261	Town of Mineral Total:						2,333	0.00%	0.00%	7.12	0.01%	0.01%	6,089	0.01%	0.00%	1.20	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	8,422	0.00%	8.32	0.01%
 		262	Town of Monterey	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	1,042	0.00%	0.00%	1.12	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,042	0.00%	1.12	0.00%
 		262	Town of Monterey	9	Rural Local System			              	621	0.00%	0.00%	1.91	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	621	0.00%	1.91	0.00%
 		262	Town of Monterey Total:						621	0.00%	0.00%	1.91	0.00%	0.00%	1,042	0.00%	0.00%	1.12	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,664	0.00%	3.03	0.00%
 		263	Town of Montross	6	Rural Minor Arterial			              	0	0.00%	0.00%	0.00	0.00%	0.00%	16,172	0.02%	0.01%	2.44	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,172	0.01%	2.44	0.00%
 		263	Town of Montross	7	Rural Major Collector			              	335	0.00%	0.00%	0.43	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	335	0.00%	0.43	0.00%
 		263	Town of Montross	9	Rural Local System			              	470	0.00%	0.00%	2.53	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	470	0.00%	2.53	0.00%
 		263	Town of Montross Total:						804	0.00%	0.00%	2.96	0.00%	0.00%	16,172	0.02%	0.01%	2.44	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,976	0.01%	5.40	0.01%
 		264	Town of Mount Crawford	7	Rural Major Collector			              	473	0.00%	0.00%	0.57	0.00%	0.00%	6,852	0.01%	0.00%	1.12	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,325	0.00%	1.69	0.00%
 		264	Town of Mount Crawford	9	Rural Local System			              	225	0.00%	0.00%	0.92	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	225	0.00%	0.92	0.00%
 		264	Town of Mount Crawford Total:						698	0.00%	0.00%	1.49	0.00%	0.00%	6,852	0.01%	0.00%	1.12	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,550	0.00%	2.61	0.00%
 		265	Town of Mount Jackson	7	Rural Major Collector			              	395	0.00%	0.00%	0.48	0.00%	0.00%	15,178	0.02%	0.01%	3.32	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	15,573	0.01%	3.80	0.01%
 		265	Town of Mount Jackson	8	Rural Minor Collector			              	184	0.00%	0.00%	0.25	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	184	0.00%	0.25	0.00%
 		265	Town of Mount Jackson	9	Rural Local System			              	1,684	0.00%	0.00%	7.15	0.01%	0.01%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	1,684	0.00%	7.15	0.01%
 		265	Town of Mount Jackson Total:						2,263	0.00%	0.00%	7.88	0.01%	0.01%	15,178	0.02%	0.01%	3.32	0.03%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	17,441	0.01%	11.20	0.02%
 		266	Town of Narrows	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	16,224	0.02%	0.01%	1.36	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	16,224	0.01%	1.36	0.00%
 		266	Town of Narrows	7	Rural Major Collector			              	43	0.00%	0.00%	0.13	0.00%	0.00%	7,480	0.01%	0.00%	2.18	0.02%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	7,523	0.00%	2.31	0.00%
 		266	Town of Narrows	9	Rural Local System			              	4,682	0.01%	0.00%	15.82	0.03%	0.02%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	4,682	0.00%	15.82	0.02%
 		266	Town of Narrows Total:						4,725	0.01%	0.00%	15.95	0.03%	0.02%	23,704	0.03%	0.01%	3.54	0.04%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	28,429	0.01%	19.49	0.03%
 		267	Town of Nassawadox	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%	0.00	0.00%	0.00%	14,302	0.02%	0.01%	0.98	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	14,302	0.01%	0.98	0.00%
 		267	Town of Nassawadox	7	Rural Major Collector			              	3,305	0.01%	0.00%	1.61	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	3,305	0.00%	1.61	0.00%
 		267	Town of Nassawadox	8	Rural Minor Collector			              	149	0.00%	0.00%	0.20	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	149	0.00%	0.20	0.00%
 		267	Town of Nassawadox	9	Rural Local System			              	772	0.00%	0.00%	2.08	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	772	0.00%	2.08	0.00%
 		267	Town of Nassawadox Total:						4,227	0.01%	0.00%	3.89	0.01%	0.01%	14,302	0.02%	0.01%	0.98	0.01%	0.00%	0	0.00%	0.00%	0.00	0.00%	0.00%	18,528	0.01%	4.87	0.01%
