8,Staunton District,045,Highland County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,44,624,0.05%,0.02%,56.04,0.56%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,624,0.02%,56.04,0.08%
8,Staunton District,045,Highland County,7,Rural Major Collector,,,              ,8,396,0.01%,0.00%,32.94,0.05%,0.04%,5,099,0.01%,0.00%,14.94,0.15%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,495,0.01%,47.88,0.06%
8,Staunton District,045,Highland County,8,Rural Minor Collector,,,              ,568,0.00%,0.00%,6.13,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,568,0.00%,6.13,0.01%
8,Staunton District,045,Highland County,9,Rural Local System,,,              ,13,529,0.02%,0.01%,174.14,0.28%,0.23%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,529,0.01%,174.14,0.23%
8,Staunton District,045,Highland County Total:,,,,,,22,494,0.03%,0.01%,213.21,0.34%,0.29%,49,723,0.05%,0.02%,70.98,0.71%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,72,217,0.03%,284.19,0.38%
8,Staunton District,069,Page County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,92,912,0.10%,0.04%,19.39,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,92,912,0.04%,19.39,0.03%
8,Staunton District,069,Page County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,120,460,0.13%,0.05%,24.27,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,120,460,0.05%,24.27,0.03%
8,Staunton District,069,Page County,7,Rural Major Collector,,,              ,40,708,0.06%,0.02%,37.89,0.06%,0.05%,62,261,0.07%,0.03%,12.53,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,102,970,0.05%,50.42,0.07%
8,Staunton District,069,Page County,8,Rural Minor Collector,,,              ,19,397,0.03%,0.01%,24.40,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,397,0.01%,24.40,0.03%
8,Staunton District,069,Page County,9,Rural Local System,,,              ,69,226,0.11%,0.03%,244.03,0.39%,0.33%,8,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,234,0.03%,244.39,0.33%
8,Staunton District,069,Page County Total:,,,,,,129,331,0.20%,0.06%,306.32,0.49%,0.41%,275,640,0.30%,0.12%,56.55,0.57%,0.08%,0,0.00%,0.00%,0.00,0.00%,0.00%,404,971,0.18%,362.87,0.49%
8,Staunton District,081,Rockbridge County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,352,959,2.06%,0.61%,47.97,4.28%,0.06%,1,352,959,0.61%,47.97,0.06%
8,Staunton District,081,Rockbridge County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,178,683,0.20%,0.08%,38.87,0.39%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,178,683,0.08%,38.87,0.05%
8,Staunton District,081,Rockbridge County,7,Rural Major Collector,,,              ,76,815,0.12%,0.03%,89.98,0.14%,0.12%,154,426,0.17%,0.07%,74.84,0.75%,0.10%,0,0.00%,0.00%,0.00,0.00%,0.00%,231,242,0.10%,164.82,0.22%
8,Staunton District,081,Rockbridge County,8,Rural Minor Collector,,,              ,13,812,0.02%,0.01%,42.22,0.07%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,812,0.01%,42.22,0.06%
8,Staunton District,081,Rockbridge County,9,Rural Local System,,,              ,83,154,0.13%,0.04%,485.81,0.77%,0.66%,3,104,0.00%,0.00%,6.31,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,86,258,0.04%,492.12,0.66%
8,Staunton District,081,Rockbridge County,19,Urban Local System,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,4,900,0.01%,0.00%,2.93,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,900,0.00%,2.93,0.00%
8,Staunton District,081,Rockbridge County Total:,,,,,,173,782,0.27%,0.08%,618.01,0.98%,0.83%,341,113,0.37%,0.15%,122.95,1.23%,0.17%,1,352,959,2.06%,0.61%,47.97,4.28%,0.06%,1,867,854,0.84%,788.93,1.06%
8,Staunton District,082,Rockingham County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,744,787,1.13%,0.34%,17.23,1.54%,0.02%,744,787,0.34%,17.23,0.02%
8,Staunton District,082,Rockingham County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,243,912,0.27%,0.11%,18.08,0.18%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,243,912,0.11%,18.08,0.02%
8,Staunton District,082,Rockingham County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,440,362,0.48%,0.20%,86.35,0.86%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,440,362,0.20%,86.35,0.12%
8,Staunton District,082,Rockingham County,7,Rural Major Collector,,,              ,249,857,0.39%,0.11%,169.05,0.27%,0.23%,199,822,0.22%,0.09%,41.62,0.42%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,449,679,0.20%,210.67,0.28%
8,Staunton District,082,Rockingham County,8,Rural Minor Collector,,,              ,43,522,0.07%,0.02%,66.36,0.11%,0.09%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,43,522,0.02%,66.36,0.09%
8,Staunton District,082,Rockingham County,9,Rural Local System,,,              ,155,939,0.24%,0.07%,589.38,0.93%,0.79%,3,441,0.00%,0.00%,7.16,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,159,380,0.07%,596.54,0.80%
8,Staunton District,082,Rockingham County,11,Urban Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,475,629,0.72%,0.21%,9.87,0.88%,0.01%,475,629,0.21%,9.87,0.01%
8,Staunton District,082,Rockingham County,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,117,522,0.13%,0.05%,7.28,0.07%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,117,522,0.05%,7.28,0.01%
8,Staunton District,082,Rockingham County,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,62,747,0.07%,0.03%,8.24,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,62,747,0.03%,8.24,0.01%
8,Staunton District,082,Rockingham County,17,Urban Collector,,,              ,64,267,0.10%,0.03%,18.62,0.03%,0.03%,8,472,0.01%,0.00%,2.23,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,72,739,0.03%,20.85,0.03%
8,Staunton District,082,Rockingham County,19,Urban Local System,,,              ,24,051,0.04%,0.01%,41.03,0.07%,0.06%,5,022,0.01%,0.00%,3.06,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,073,0.01%,44.09,0.06%
8,Staunton District,082,Rockingham County Total:,,,,,,537,635,0.83%,0.24%,884.44,1.40%,1.19%,1,081,300,1.18%,0.49%,174.02,1.74%,0.23%,1,220,416,1.86%,0.55%,27.10,2.42%,0.04%,2,839,351,1.28%,1,085.56,1.46%
8,Staunton District,085,Shenandoah County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,429,212,2.17%,0.64%,34.68,3.10%,0.05%,1,429,212,0.64%,34.68,0.05%
8,Staunton District,085,Shenandoah County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,67,478,0.07%,0.03%,12.75,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,67,478,0.03%,12.75,0.02%
8,Staunton District,085,Shenandoah County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,8,631,0.01%,0.00%,1.36,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,631,0.00%,1.36,0.00%
8,Staunton District,085,Shenandoah County,7,Rural Major Collector,,,              ,110,126,0.17%,0.05%,108.91,0.17%,0.15%,355,299,0.39%,0.16%,78.14,0.78%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,465,425,0.21%,187.05,0.25%
8,Staunton District,085,Shenandoah County,8,Rural Minor Collector,,,              ,11,627,0.02%,0.01%,24.66,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,627,0.01%,24.66,0.03%
8,Staunton District,085,Shenandoah County,9,Rural Local System,,,              ,113,107,0.18%,0.05%,509.71,0.81%,0.69%,588,0.00%,0.00%,3.82,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,113,695,0.05%,513.53,0.69%
8,Staunton District,085,Shenandoah County Total:,,,,,,234,861,0.36%,0.11%,643.28,1.02%,0.87%,431,996,0.47%,0.19%,96.07,0.96%,0.13%,1,429,212,2.17%,0.64%,34.68,3.10%,0.05%,2,096,068,0.95%,774.03,1.04%
8,Staunton District,093,Warren County,1,Rural Principal Arterial - Interstate,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,425,868,0.65%,0.19%,14.66,1.31%,0.02%,425,868,0.19%,14.66,0.02%
8,Staunton District,093,Warren County,2,Rural Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,44,515,0.05%,0.02%,1.56,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,515,0.02%,1.56,0.00%
8,Staunton District,093,Warren County,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,248,126,0.27%,0.11%,22.64,0.23%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,248,126,0.11%,22.64,0.03%
8,Staunton District,093,Warren County,7,Rural Major Collector,,,              ,80,424,0.12%,0.04%,39.42,0.06%,0.05%,78,857,0.09%,0.04%,11.96,0.12%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,159,280,0.07%,51.38,0.07%
8,Staunton District,093,Warren County,8,Rural Minor Collector,,,              ,13,506,0.02%,0.01%,19.05,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,506,0.01%,19.05,0.03%
8,Staunton District,093,Warren County,9,Rural Local System,,,              ,64,750,0.10%,0.03%,149.63,0.24%,0.20%,2,580,0.00%,0.00%,1.96,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,67,330,0.03%,151.59,0.20%
8,Staunton District,093,Warren County Total:,,,,,,158,680,0.25%,0.07%,208.10,0.33%,0.28%,374,077,0.41%,0.17%,38.12,0.38%,0.05%,425,868,0.65%,0.19%,14.66,1.31%,0.02%,958,625,0.43%,260.88,0.35%
8,Staunton District,176,Town of Bridgewater,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,22,238,0.02%,0.01%,1.68,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,238,0.01%,1.68,0.00%
8,Staunton District,176,Town of Bridgewater,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,20,287,0.02%,0.01%,2.13,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,287,0.01%,2.13,0.00%
8,Staunton District,176,Town of Bridgewater,17,Urban Collector,,,              ,4,359,0.01%,0.00%,1.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,359,0.00%,1.40,0.00%
8,Staunton District,176,Town of Bridgewater,19,Urban Local System,,,              ,27,578,0.04%,0.01%,19.79,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,578,0.01%,19.79,0.03%
8,Staunton District,176,Town of Bridgewater Total:,,,,,,31,936,0.05%,0.01%,21.19,0.03%,0.03%,42,525,0.05%,0.02%,3.81,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,461,0.03%,25.00,0.03%
8,Staunton District,103,City of Buena Vista,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,29,305,0.03%,0.01%,5.09,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,29,305,0.01%,5.09,0.01%
8,Staunton District,103,City of Buena Vista,16,Urban Minor Arterial,,,              ,3,732,0.01%,0.00%,1.32,0.00%,0.00%,5,397,0.01%,0.00%,0.78,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,129,0.00%,2.10,0.00%
8,Staunton District,103,City of Buena Vista,17,Urban Collector,,,              ,8,392,0.01%,0.00%,6.61,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,392,0.00%,6.61,0.01%
8,Staunton District,103,City of Buena Vista,19,Urban Local System,,,              ,10,858,0.02%,0.00%,30.31,0.05%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,858,0.00%,30.31,0.04%
8,Staunton District,103,City of Buena Vista Total:,,,,,,22,982,0.04%,0.01%,38.24,0.06%,0.05%,34,702,0.04%,0.02%,5.87,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,684,0.03%,44.11,0.06%
8,Staunton District,105,Town of Clifton Forge,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,19,218,0.02%,0.01%,3.25,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,218,0.01%,3.25,0.00%
8,Staunton District,105,Town of Clifton Forge,7,Rural Major Collector,,,              ,3,260,0.01%,0.00%,2.67,0.00%,0.00%,872,0.00%,0.00%,1.02,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,132,0.00%,3.69,0.00%
8,Staunton District,105,Town of Clifton Forge,9,Rural Local System,,,              ,15,462,0.02%,0.01%,16.20,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,462,0.01%,16.20,0.02%
8,Staunton District,105,Town of Clifton Forge Total:,,,,,,18,722,0.03%,0.01%,18.87,0.03%,0.03%,20,090,0.02%,0.01%,4.27,0.04%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,812,0.02%,23.14,0.03%
8,Staunton District,107,City of Covington,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,27,063,0.03%,0.01%,3.05,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,063,0.01%,3.05,0.00%
8,Staunton District,107,City of Covington,16,Urban Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,10,168,0.01%,0.00%,2.32,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,168,0.00%,2.32,0.00%
8,Staunton District,107,City of Covington,17,Urban Collector,,,              ,12,569,0.02%,0.01%,4.67,0.01%,0.01%,10,621,0.01%,0.00%,2.23,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,23,190,0.01%,6.90,0.01%
8,Staunton District,107,City of Covington,19,Urban Local System,,,              ,11,126,0.02%,0.01%,26.68,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,126,0.01%,26.68,0.04%
8,Staunton District,107,City of Covington Total:,,,,,,23,695,0.04%,0.01%,31.35,0.05%,0.04%,47,852,0.05%,0.02%,7.60,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,71,547,0.03%,38.95,0.05%
8,Staunton District,216,Town of Elkton,7,Rural Major Collector,,,              ,7,304,0.01%,0.00%,2.25,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,304,0.00%,2.25,0.00%
8,Staunton District,216,Town of Elkton,9,Rural Local System,,,              ,3,233,0.01%,0.00%,15.21,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,233,0.00%,15.21,0.02%
8,Staunton District,216,Town of Elkton Total:,,,,,,10,537,0.02%,0.00%,17.46,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,537,0.00%,17.46,0.02%
8,Staunton District,112,Town of Front Royal,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,81,192,0.09%,0.04%,4.97,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,81,192,0.04%,4.97,0.01%
8,Staunton District,112,Town of Front Royal,16,Urban Minor Arterial,,,              ,30,080,0.05%,0.01%,4.79,0.01%,0.01%,39,594,0.04%,0.02%,3.16,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,69,674,0.03%,7.95,0.01%
8,Staunton District,112,Town of Front Royal,17,Urban Collector,,,              ,9,961,0.02%,0.00%,3.45,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,961,0.00%,3.45,0.00%
8,Staunton District,112,Town of Front Royal,19,Urban Local System,,,              ,54,174,0.08%,0.02%,49.79,0.08%,0.07%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,54,174,0.02%,49.79,0.07%
8,Staunton District,112,Town of Front Royal Total:,,,,,,94,214,0.15%,0.04%,58.03,0.09%,0.08%,120,786,0.13%,0.05%,8.13,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,215,001,0.10%,66.16,0.09%
8,Staunton District,228,Town of Grottoes,7,Rural Major Collector,,,              ,4,926,0.01%,0.00%,1.79,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,926,0.00%,1.79,0.00%
8,Staunton District,228,Town of Grottoes,8,Rural Minor Collector,,,              ,192,0.00%,0.00%,0.36,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,192,0.00%,0.36,0.00%
8,Staunton District,228,Town of Grottoes,9,Rural Local System,,,              ,2,922,0.00%,0.00%,20.07,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,922,0.00%,20.07,0.03%
8,Staunton District,228,Town of Grottoes Total:,,,,,,8,040,0.01%,0.00%,22.22,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,040,0.00%,22.22,0.03%
8,Staunton District,115,City of Harrisonburg,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,157,388,0.17%,0.07%,9.75,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,157,388,0.07%,9.75,0.01%
8,Staunton District,115,City of Harrisonburg,16,Urban Minor Arterial,,,              ,54,616,0.08%,0.02%,7.96,0.01%,0.01%,128,344,0.14%,0.06%,8.85,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,182,960,0.08%,16.81,0.02%
8,Staunton District,115,City of Harrisonburg,17,Urban Collector,,,              ,133,504,0.21%,0.06%,25.78,0.04%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,133,504,0.06%,25.78,0.03%
8,Staunton District,115,City of Harrisonburg,19,Urban Local System,,,              ,59,386,0.09%,0.03%,85.58,0.14%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,386,0.03%,85.58,0.12%
8,Staunton District,115,City of Harrisonburg Total:,,,,,,247,506,0.38%,0.11%,119.32,0.19%,0.16%,285,732,0.31%,0.13%,18.60,0.19%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,533,239,0.24%,137.92,0.19%
8,Staunton District,117,City of Lexington,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,32,637,0.04%,0.01%,4.87,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,32,637,0.01%,4.87,0.01%
8,Staunton District,117,City of Lexington,16,Urban Minor Arterial,,,              ,934,0.00%,0.00%,0.44,0.00%,0.00%,2,555,0.00%,0.00%,0.62,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,489,0.00%,1.06,0.00%
8,Staunton District,117,City of Lexington,17,Urban Collector,,,              ,9,509,0.01%,0.00%,5.11,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,509,0.00%,5.11,0.01%
8,Staunton District,117,City of Lexington,19,Urban Local System,,,              ,8,210,0.01%,0.00%,13.83,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,210,0.00%,13.83,0.02%
8,Staunton District,117,City of Lexington Total:,,,,,,18,653,0.03%,0.01%,19.38,0.03%,0.03%,35,191,0.04%,0.02%,5.49,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,53,845,0.02%,24.87,0.03%
8,Staunton District,159,Town of Luray,6,Rural Minor Arterial,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,7,109,0.01%,0.00%,1.45,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,109,0.00%,1.45,0.00%
8,Staunton District,159,Town of Luray,7,Rural Major Collector,,,              ,10,009,0.02%,0.00%,4.25,0.01%,0.01%,27,547,0.03%,0.01%,3.17,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,37,557,0.02%,7.42,0.01%
8,Staunton District,159,Town of Luray,8,Rural Minor Collector,,,              ,2,577,0.00%,0.00%,1.89,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,577,0.00%,1.89,0.00%
8,Staunton District,159,Town of Luray,9,Rural Local System,,,              ,4,830,0.01%,0.00%,26.08,0.04%,0.04%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,830,0.00%,26.08,0.04%
8,Staunton District,159,Town of Luray Total:,,,,,,17,417,0.03%,0.01%,32.22,0.05%,0.04%,34,657,0.04%,0.02%,4.62,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,074,0.02%,36.84,0.05%
8,Staunton District,132,City of Staunton,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,80,540,0.09%,0.04%,8.27,0.08%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,80,540,0.04%,8.27,0.01%
8,Staunton District,132,City of Staunton,16,Urban Minor Arterial,,,              ,16,041,0.02%,0.01%,3.94,0.01%,0.01%,109,773,0.12%,0.05%,15.71,0.16%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,125,814,0.06%,19.65,0.03%
8,Staunton District,132,City of Staunton,17,Urban Collector,,,              ,50,743,0.08%,0.02%,14.09,0.02%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,50,743,0.02%,14.09,0.02%
8,Staunton District,132,City of Staunton,19,Urban Local System,,,              ,36,411,0.06%,0.02%,91.92,0.15%,0.12%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,36,411,0.02%,91.92,0.12%
8,Staunton District,132,City of Staunton Total:,,,,,,103,195,0.16%,0.05%,109.95,0.17%,0.15%,190,313,0.21%,0.09%,23.98,0.24%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,293,508,0.13%,133.93,0.18%
8,Staunton District,306,Town of Strasburg,7,Rural Major Collector,,,              ,3,683,0.01%,0.00%,2.06,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,683,0.00%,2.06,0.00%
8,Staunton District,306,Town of Strasburg,8,Rural Minor Collector,,,              ,5,269,0.01%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,269,0.00%,3.25,0.00%
8,Staunton District,306,Town of Strasburg,9,Rural Local System,,,              ,2,442,0.00%,0.00%,16.24,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,442,0.00%,16.24,0.02%
8,Staunton District,306,Town of Strasburg Total:,,,,,,11,394,0.02%,0.01%,21.55,0.03%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,394,0.01%,21.55,0.03%
8,Staunton District,136,City of Waynesboro,14,Urban Principal Arterial - Other,,,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,123,940,0.14%,0.06%,9.44,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,123,940,0.06%,9.44,0.01%
8,Staunton District,136,City of Waynesboro,16,Urban Minor Arterial,,,              ,60,667,0.09%,0.03%,7.64,0.01%,0.01%,21,624,0.02%,0.01%,3.34,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,82,290,0.04%,10.98,0.01%
8,Staunton District,136,City of Waynesboro,17,Urban Collector,,,              ,39,094,0.06%,0.02%,16.75,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,39,094,0.02%,16.75,0.02%
8,Staunton District,136,City of Waynesboro,19,Urban Local System,,,              ,35,253,0.05%,0.02%,81.39,0.13%,0.11%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,35,253,0.02%,81.39,0.11%
8,Staunton District,136,City of Waynesboro Total:,,,,,,135,014,0.21%,0.06%,105.78,0.17%,0.14%,145,564,0.16%,0.07%,12.78,0.13%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,280,578,0.13%,118.56,0.16%
8,Staunton District,138,City of Winchester,14,Urban Principal Arterial - Other,,,              ,22,996,0.04%,0.01%,1.63,0.00%,0.00%,32,413,0.04%,0.01%,2.31,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,55,409,0.02%,3.94,0.01%
8,Staunton District,138,City of Winchester,16,Urban Minor Arterial,,,              ,34,753,0.05%,0.02%,1.92,0.00%,0.00%,100,395,0.11%,0.05%,9.74,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,135,147,0.06%,11.66,0.02%
