 ,,304,Town of Stephens City,16,Urban Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,1.18,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.18,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,01,Motorcycles,              ,17,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,17,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,02,Passenger Cars,              ,987,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,987,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,444,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,444,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,04,Busses,              ,22,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,14,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,14,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,24,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,24,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,9,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,2,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,09,Five Axle Single Trailers,              ,13,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,17,Urban Collector,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,0.45,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.45,0.00%
 ,,304,Town of Stephens City,19,Urban Local System,02,Passenger Cars,              ,1,705,0.00%,0.00%,4.96,0.01%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,705,0.00%,4.96,0.01%
 ,,304,Town of Stephens City Total:,,,,,,3,409,0.01%,0.00%,5.78,0.01%,0.01%,9,088,0.01%,0.00%,1.18,0.01%,0.00%,4,706,0.01%,0.00%,0.10,0.01%,0.00%,17,204,0.01%,7.06,0.01%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,0.00%,0.00%,0.09,0.01%,0.00%,10,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,110,0.00%,0.00%,0.09,0.01%,0.00%,2,110,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,511,0.00%,0.00%,0.09,0.01%,0.00%,511,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,0.00%,0.00%,0.09,0.01%,0.00%,20,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,0.00%,0.00%,0.09,0.01%,0.00%,31,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,0.00%,0.00%,0.09,0.01%,0.00%,12,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,0.09,0.01%,0.00%,1,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,0.00%,0.00%,0.09,0.01%,0.00%,10,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,379,0.00%,0.00%,0.09,0.01%,0.00%,379,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,0.00%,0.09,0.01%,0.00%,5,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,0.00%,0.09,0.01%,0.00%,7,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.00%,0.09,0.01%,0.00%,3,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,1,Rural Principal Arterial - Interstate,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.09,0.01%,0.00%,0,0.00%,0.09,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,01,Motorcycles,              ,0,0.00%,0.00%,1.02,0.00%,0.00%,3,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,02,Passenger Cars,              ,320,0.00%,0.00%,1.02,0.00%,0.00%,395,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,715,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,169,0.00%,0.00%,1.02,0.00%,0.00%,141,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,310,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,04,Busses,              ,1,0.00%,0.00%,1.02,0.00%,0.00%,1,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,0.00%,0.00%,1.02,0.00%,0.00%,9,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,1,0.00%,0.00%,1.02,0.00%,0.00%,4,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,1,0.00%,0.00%,1.02,0.00%,0.00%,17,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,17,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,1,0.00%,0.00%,1.02,0.00%,0.00%,2,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,09,Five Axle Single Trailers,              ,2,0.00%,0.00%,1.02,0.00%,0.00%,10,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,1.02,0.00%,0.00%,1,0.00%,0.00%,0.24,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,1.26,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,125,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,125,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,44,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.00%,0.74,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.74,0.00%
 ,,305,Town of Stony Creek,9,Rural Local System,02,Passenger Cars,              ,605,0.00%,0.00%,2.96,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,605,0.00%,2.96,0.00%
 ,,305,Town of Stony Creek Total:,,,,,,1,101,0.00%,0.00%,3.98,0.01%,0.01%,761,0.00%,0.00%,0.98,0.01%,0.00%,3,100,0.00%,0.00%,0.09,0.01%,0.00%,4,962,0.00%,5.05,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,01,Motorcycles,              ,12,0.00%,0.00%,2.06,0.00%,0.00%,132,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,144,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,02,Passenger Cars,              ,3,050,0.00%,0.00%,2.06,0.00%,0.00%,22,001,0.02%,0.01%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,25,051,0.01%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,556,0.00%,0.00%,2.06,0.00%,0.00%,5,800,0.01%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,356,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,04,Busses,              ,26,0.00%,0.00%,2.06,0.00%,0.00%,175,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,201,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,25,0.00%,0.00%,2.06,0.00%,0.00%,213,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,237,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,7,0.00%,0.00%,2.06,0.00%,0.00%,214,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,221,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,3,0.00%,0.00%,2.06,0.00%,0.00%,39,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,42,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,5,0.00%,0.00%,2.06,0.00%,0.00%,72,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,77,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,2.06,0.00%,0.00%,479,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,479,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,2.06,0.00%,0.00%,10,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,10,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,2.06,0.00%,0.00%,0,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,7,Rural Major Collector,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,2.06,0.00%,0.00%,0,0.00%,0.00%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,5.59,0.01%
 ,,306,Town of Strasburg,8,Rural Minor Collector,01,Motorcycles,              ,32,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,32,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,02,Passenger Cars,              ,4,170,0.01%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,170,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,949,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,949,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,04,Busses,              ,52,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,31,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,11,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,9,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,12,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,2,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,8,Rural Minor Collector,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,3.25,0.01%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,3.25,0.00%
 ,,306,Town of Strasburg,9,Rural Local System,02,Passenger Cars,              ,2,462,0.00%,0.00%,16.31,0.03%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,462,0.00%,16.31,0.02%
 ,,306,Town of Strasburg Total:,,,,,,11,414,0.02%,0.01%,21.62,0.03%,0.03%,29,135,0.03%,0.01%,3.53,0.04%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,40,549,0.02%,25.15,0.03%
 ,,307,Town of Stuart,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,41,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,41,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,6,827,0.01%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,827,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,166,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,166,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,40,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,40,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,59,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,59,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,48,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,48,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,26,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,176,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,176,0.00%,1.99,0.00%
 ,,307,Town of Stuart,6,Rural Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,6,0.00%,0.00%,1.99,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,0.00%,1.99,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,01,Motorcycles,              ,4,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,02,Passenger Cars,              ,5,025,0.01%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,025,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,367,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,367,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,04,Busses,              ,11,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,15,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,11,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,11,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,4,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,6,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,09,Five Axle Single Trailers,              ,36,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,36,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,1.46,0.00%
 ,,307,Town of Stuart,7,Rural Major Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,1.46,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.46,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,01,Motorcycles,              ,9,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,1.65,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,02,Passenger Cars,              ,813,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,813,0.00%,1.65,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,171,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,171,0.00%,1.65,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,04,Busses,              ,15,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,15,0.00%,1.65,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,5,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,0.00%,1.65,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.65,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,1.65,0.00%
 ,,307,Town of Stuart,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,4,0.00%,0.00%,1.65,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,1.65,0.00%
