ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012		ReportID:	1216	DataYear:	2012	Prepared	8/5/2013
 		076	Prince William County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				1,609,192	1.75%	0.73%				0	0.00%	0.00%				1,609,192	0.73%		
 		076	Prince William County	16	Urban Minor Arterial			              	1,202,330	1.90%	0.54%				944,199	1.03%	0.43%				0	0.00%	0.00%				2,146,529	0.97%		
 		076	Prince William County	17	Urban Collector			              	785,736	1.24%	0.36%				74,950	0.08%	0.03%				0	0.00%	0.00%				860,686	0.39%		
 		076	Prince William County	19	Urban Local System			              	876,067	1.39%	0.40%				2,188	0.00%	0.00%				0	0.00%	0.00%				878,255	0.40%		
 		076	Prince William County Total:						3,122,115	4.95%	1.41%				2,979,901	3.24%	1.35%				3,167,438	4.79%	1.43%				9,269,454	4.19%		
 		077	Pulaski County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				670,998	1.02%	0.30%				670,998	0.30%		
 		077	Pulaski County	6	Rural Minor Arterial			              	0	0.00%	0.00%				204,606	0.22%	0.09%				0	0.00%	0.00%				204,606	0.09%		
 		077	Pulaski County	7	Rural Major Collector			              	108,612	0.17%	0.05%				29,062	0.03%	0.01%				0	0.00%	0.00%				137,674	0.06%		
 		077	Pulaski County	8	Rural Minor Collector			              	11,393	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				11,393	0.01%		
 		077	Pulaski County	9	Rural Local System			              	77,056	0.12%	0.03%				11,011	0.01%	0.00%				0	0.00%	0.00%				88,067	0.04%		
 		077	Pulaski County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				140,099	0.15%	0.06%				0	0.00%	0.00%				140,099	0.06%		
 		077	Pulaski County	16	Urban Minor Arterial			              	28,099	0.04%	0.01%				2,950	0.00%	0.00%				0	0.00%	0.00%				31,050	0.01%		
 		077	Pulaski County	17	Urban Collector			              	11,146	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				11,146	0.01%		
 		077	Pulaski County	19	Urban Local System			              	64,836	0.10%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				64,836	0.03%		
 		077	Pulaski County Total:						301,141	0.48%	0.14%				387,729	0.42%	0.18%				670,998	1.02%	0.30%				1,359,868	0.61%		
 		078	Rappahannock County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				112,201	0.12%	0.05%				0	0.00%	0.00%				112,201	0.05%		
 		078	Rappahannock County	6	Rural Minor Arterial			              	0	0.00%	0.00%				83,293	0.09%	0.04%				0	0.00%	0.00%				83,293	0.04%		
 		078	Rappahannock County	7	Rural Major Collector			              	18,230	0.03%	0.01%				1,514	0.00%	0.00%				0	0.00%	0.00%				19,745	0.01%		
 		078	Rappahannock County	8	Rural Minor Collector			              	7,471	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				7,471	0.00%		
 		078	Rappahannock County	9	Rural Local System			              	32,792	0.05%	0.01%				30	0.00%	0.00%				0	0.00%	0.00%				32,822	0.01%		
 		078	Rappahannock County Total:						58,493	0.09%	0.03%				197,038	0.21%	0.09%				0	0.00%	0.00%				255,531	0.12%		
 		079	Richmond County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				152,703	0.17%	0.07%				0	0.00%	0.00%				152,703	0.07%		
 		079	Richmond County	6	Rural Minor Arterial			              	0	0.00%	0.00%				91,250	0.10%	0.04%				0	0.00%	0.00%				91,250	0.04%		
 		079	Richmond County	7	Rural Major Collector			              	29,601	0.05%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				29,601	0.01%		
 		079	Richmond County	8	Rural Minor Collector			              	6,796	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6,796	0.00%		
 		079	Richmond County	9	Rural Local System			              	34,752	0.06%	0.02%				41	0.00%	0.00%				0	0.00%	0.00%				34,793	0.02%		
 		079	Richmond County Total:						71,149	0.11%	0.03%				243,994	0.27%	0.11%				0	0.00%	0.00%				315,143	0.14%		
 		080	Roanoke County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				75,745	0.11%	0.03%				75,745	0.03%		
 		080	Roanoke County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				170,649	0.19%	0.08%				0	0.00%	0.00%				170,649	0.08%		
 		080	Roanoke County	6	Rural Minor Arterial			              	0	0.00%	0.00%				74,025	0.08%	0.03%				0	0.00%	0.00%				74,025	0.03%		
 		080	Roanoke County	7	Rural Major Collector			              	32,502	0.05%	0.01%				103,098	0.11%	0.05%				0	0.00%	0.00%				135,600	0.06%		
 		080	Roanoke County	8	Rural Minor Collector			              	6,050	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6,050	0.00%		
 		080	Roanoke County	9	Rural Local System			              	33,794	0.05%	0.02%				508	0.00%	0.00%				0	0.00%	0.00%				34,302	0.02%		
 		080	Roanoke County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				881,569	1.33%	0.40%				881,569	0.40%		
 		080	Roanoke County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				386,762	0.42%	0.17%				0	0.00%	0.00%				386,762	0.17%		
 		080	Roanoke County	16	Urban Minor Arterial			              	61,709	0.10%	0.03%				133,357	0.14%	0.06%				0	0.00%	0.00%				195,066	0.09%		
 		080	Roanoke County	17	Urban Collector			              	158,753	0.25%	0.07%				63,642	0.07%	0.03%				0	0.00%	0.00%				222,395	0.10%		
 		080	Roanoke County	19	Urban Local System			              	225,270	0.36%	0.10%				5,941	0.01%	0.00%				0	0.00%	0.00%				231,211	0.10%		
 		080	Roanoke County Total:						518,079	0.82%	0.23%				937,983	1.02%	0.42%				957,314	1.45%	0.43%				2,413,375	1.09%		
 		081	Rockbridge County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,283,602	1.94%	0.58%				1,283,602	0.58%		
 		081	Rockbridge County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				218	0.00%	0.00%				0	0.00%	0.00%				218	0.00%		
 		081	Rockbridge County	6	Rural Minor Arterial			              	0	0.00%	0.00%				155,589	0.17%	0.07%				0	0.00%	0.00%				155,589	0.07%		
 		081	Rockbridge County	7	Rural Major Collector			              	73,703	0.12%	0.03%				132,353	0.14%	0.06%				0	0.00%	0.00%				206,056	0.09%		
 		081	Rockbridge County	8	Rural Minor Collector			              	14,222	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				14,222	0.01%		
 		081	Rockbridge County	9	Rural Local System			              	87,870	0.14%	0.04%				2,755	0.00%	0.00%				0	0.00%	0.00%				90,625	0.04%		
 		081	Rockbridge County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				22,975	0.02%	0.01%				0	0.00%	0.00%				22,975	0.01%		
 		081	Rockbridge County	17	Urban Collector			              	791	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				791	0.00%		
 		081	Rockbridge County Total:						176,585	0.28%	0.08%				313,890	0.34%	0.14%				1,283,602	1.94%	0.58%				1,774,078	0.80%		
 		082	Rockingham County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				784,270	1.19%	0.35%				784,270	0.35%		
 		082	Rockingham County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				233,287	0.25%	0.11%				0	0.00%	0.00%				233,287	0.11%		
 		082	Rockingham County	6	Rural Minor Arterial			              	0	0.00%	0.00%				423,858	0.46%	0.19%				0	0.00%	0.00%				423,858	0.19%		
 		082	Rockingham County	7	Rural Major Collector			              	242,083	0.38%	0.11%				192,013	0.21%	0.09%				0	0.00%	0.00%				434,096	0.20%		
 		082	Rockingham County	8	Rural Minor Collector			              	50,532	0.08%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				50,532	0.02%		
 		082	Rockingham County	9	Rural Local System			              	170,524	0.27%	0.08%				3,154	0.00%	0.00%				0	0.00%	0.00%				173,678	0.08%		
 		082	Rockingham County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				139,931	0.21%	0.06%				139,931	0.06%		
 		082	Rockingham County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				143,256	0.16%	0.06%				0	0.00%	0.00%				143,256	0.06%		
 		082	Rockingham County	16	Urban Minor Arterial			              	1,811	0.00%	0.00%				84,219	0.09%	0.04%				0	0.00%	0.00%				86,029	0.04%		
 		082	Rockingham County	17	Urban Collector			              	73,178	0.12%	0.03%				3,368	0.00%	0.00%				0	0.00%	0.00%				76,546	0.03%		
 		082	Rockingham County	19	Urban Local System			              	61,753	0.10%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				61,753	0.03%		
 		082	Rockingham County Total:						599,881	0.95%	0.27%				1,083,155	1.18%	0.49%				924,201	1.40%	0.42%				2,607,237	1.18%		
 		083	Russell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				437,538	0.48%	0.20%				0	0.00%	0.00%				437,538	0.20%		
 		083	Russell County	6	Rural Minor Arterial			              	3,068	0.00%	0.00%				131,053	0.14%	0.06%				0	0.00%	0.00%				134,122	0.06%		
 		083	Russell County	7	Rural Major Collector			              	67,465	0.11%	0.03%				77,323	0.08%	0.03%				0	0.00%	0.00%				144,788	0.07%		
 		083	Russell County	8	Rural Minor Collector			              	9,811	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				9,811	0.00%		
 		083	Russell County	9	Rural Local System			              	120,852	0.19%	0.05%				0	0.00%	0.00%				0	0.00%	0.00%				120,852	0.05%		
 		083	Russell County	17	Urban Collector			              	0	0.00%	0.00%				1,452	0.00%	0.00%				0	0.00%	0.00%				1,452	0.00%		
 		083	Russell County	19	Urban Local System			              	84	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				84	0.00%		
 		083	Russell County Total:						201,281	0.32%	0.09%				647,366	0.70%	0.29%				0	0.00%	0.00%				848,647	0.38%		
 		084	Scott County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				218,572	0.24%	0.10%				0	0.00%	0.00%				218,572	0.10%		
 		084	Scott County	6	Rural Minor Arterial			              	0	0.00%	0.00%				89,661	0.10%	0.04%				0	0.00%	0.00%				89,661	0.04%		
 		084	Scott County	7	Rural Major Collector			              	52,352	0.08%	0.02%				50,202	0.05%	0.02%				0	0.00%	0.00%				102,554	0.05%		
 		084	Scott County	8	Rural Minor Collector			              	6,919	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6,919	0.00%		
 		084	Scott County	9	Rural Local System			              	104,609	0.17%	0.05%				1,163	0.00%	0.00%				0	0.00%	0.00%				105,772	0.05%		
 		084	Scott County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				31,648	0.03%	0.01%				0	0.00%	0.00%				31,648	0.01%		
 		084	Scott County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				102,408	0.11%	0.05%				0	0.00%	0.00%				102,408	0.05%		
 		084	Scott County	16	Urban Minor Arterial			              	0	0.00%	0.00%				43,248	0.05%	0.02%				0	0.00%	0.00%				43,248	0.02%		
 		084	Scott County	17	Urban Collector			              	18,789	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				18,789	0.01%		
 		084	Scott County	19	Urban Local System			              	11,126	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				11,126	0.01%		
 		084	Scott County Total:						193,796	0.31%	0.09%				536,901	0.58%	0.24%				0	0.00%	0.00%				730,697	0.33%		
 		085	Shenandoah County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,503,462	2.27%	0.68%				1,503,462	0.68%		
 		085	Shenandoah County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				70,707	0.08%	0.03%				0	0.00%	0.00%				70,707	0.03%		
 		085	Shenandoah County	6	Rural Minor Arterial			              	0	0.00%	0.00%				7,997	0.01%	0.00%				0	0.00%	0.00%				7,997	0.00%		
 		085	Shenandoah County	7	Rural Major Collector			              	113,919	0.18%	0.05%				330,036	0.36%	0.15%				0	0.00%	0.00%				443,954	0.20%		
 		085	Shenandoah County	8	Rural Minor Collector			              	19,206	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				19,206	0.01%		
 		085	Shenandoah County	9	Rural Local System			              	127,954	0.20%	0.06%				646	0.00%	0.00%				0	0.00%	0.00%				128,600	0.06%		
 		085	Shenandoah County Total:						261,078	0.41%	0.12%				409,386	0.45%	0.19%				1,503,462	2.27%	0.68%				2,173,927	0.98%		
 		086	Smyth County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				585,767	0.89%	0.26%				585,767	0.26%		
 		086	Smyth County	6	Rural Minor Arterial			              	0	0.00%	0.00%				30,363	0.03%	0.01%				0	0.00%	0.00%				30,363	0.01%		
 		086	Smyth County	7	Rural Major Collector			              	84,318	0.13%	0.04%				126,672	0.14%	0.06%				0	0.00%	0.00%				210,990	0.10%		
 		086	Smyth County	8	Rural Minor Collector			              	10,397	0.02%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				10,397	0.00%		
 		086	Smyth County	9	Rural Local System			              	140,189	0.22%	0.06%				1,622	0.00%	0.00%				0	0.00%	0.00%				141,810	0.06%		
 		086	Smyth County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				24,661	0.04%	0.01%				24,661	0.01%		
 		086	Smyth County	16	Urban Minor Arterial			              	0	0.00%	0.00%				74,545	0.08%	0.03%				0	0.00%	0.00%				74,545	0.03%		
 		086	Smyth County	17	Urban Collector			              	16,127	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				16,127	0.01%		
 		086	Smyth County	19	Urban Local System			              	15,847	0.03%	0.01%				2,809	0.00%	0.00%				0	0.00%	0.00%				18,655	0.01%		
 		086	Smyth County Total:						266,877	0.42%	0.12%				236,010	0.26%	0.11%				610,428	0.92%	0.28%				1,113,315	0.50%		
 		087	Southampton County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				616,117	0.67%	0.28%				0	0.00%	0.00%				616,117	0.28%		
 		087	Southampton County	6	Rural Minor Arterial			              	774	0.00%	0.00%				85,966	0.09%	0.04%				0	0.00%	0.00%				86,740	0.04%		
 		087	Southampton County	7	Rural Major Collector			              	126,258	0.20%	0.06%				37,424	0.04%	0.02%				0	0.00%	0.00%				163,682	0.07%		
 		087	Southampton County	8	Rural Minor Collector			              	16,271	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				16,271	0.01%		
 		087	Southampton County	9	Rural Local System			              	117,185	0.19%	0.05%				82	0.00%	0.00%				0	0.00%	0.00%				117,268	0.05%		
 		087	Southampton County Total:						260,489	0.41%	0.12%				739,590	0.80%	0.33%				0	0.00%	0.00%				1,000,078	0.45%		
 		088	Spotsylvania County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				586,457	0.89%	0.27%				586,457	0.27%		
 		088	Spotsylvania County	6	Rural Minor Arterial			              	39,503	0.06%	0.02%				251,163	0.27%	0.11%				0	0.00%	0.00%				290,666	0.13%		
 		088	Spotsylvania County	7	Rural Major Collector			              	188,553	0.30%	0.09%				108,837	0.12%	0.05%				0	0.00%	0.00%				297,390	0.13%		
 		088	Spotsylvania County	8	Rural Minor Collector			              	37,021	0.06%	0.02%				0	0.00%	0.00%				0	0.00%	0.00%				37,021	0.02%		
 		088	Spotsylvania County	9	Rural Local System			              	130,730	0.21%	0.06%				1,496	0.00%	0.00%				0	0.00%	0.00%				132,226	0.06%		
 		088	Spotsylvania County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				648,162	0.98%	0.29%				648,162	0.29%		
 		088	Spotsylvania County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				650,685	0.71%	0.29%				0	0.00%	0.00%				650,685	0.29%		
 		088	Spotsylvania County	16	Urban Minor Arterial			              	106,329	0.17%	0.05%				118,336	0.13%	0.05%				0	0.00%	0.00%				224,665	0.10%		
 		088	Spotsylvania County	17	Urban Collector			              	305,165	0.48%	0.14%				9,603	0.01%	0.00%				0	0.00%	0.00%				314,768	0.14%		
 		088	Spotsylvania County	19	Urban Local System			              	222,115	0.35%	0.10%				3,642	0.00%	0.00%				0	0.00%	0.00%				225,757	0.10%		
 		088	Spotsylvania County Total:						1,029,415	1.63%	0.47%				1,143,762	1.24%	0.52%				1,234,619	1.87%	0.56%				3,407,796	1.54%		
 		089	Stafford County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				684,806	1.04%	0.31%				684,806	0.31%		
 		089	Stafford County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				165,828	0.18%	0.07%				0	0.00%	0.00%				165,828	0.07%		
 		089	Stafford County	6	Rural Minor Arterial			              	0	0.00%	0.00%				165,408	0.18%	0.07%				0	0.00%	0.00%				165,408	0.07%		
 		089	Stafford County	7	Rural Major Collector			              	153,154	0.24%	0.07%				25,989	0.03%	0.01%				0	0.00%	0.00%				179,143	0.08%		
 		089	Stafford County	8	Rural Minor Collector			              	5,473	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				5,473	0.00%		
 		089	Stafford County	9	Rural Local System			              	288,085	0.46%	0.13%				0	0.00%	0.00%				0	0.00%	0.00%				288,085	0.13%		
 		089	Stafford County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,475,942	2.23%	0.67%				1,475,942	0.67%		
 		089	Stafford County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				383,127	0.42%	0.17%				0	0.00%	0.00%				383,127	0.17%		
 		089	Stafford County	16	Urban Minor Arterial			              	0	0.00%	0.00%				131,468	0.14%	0.06%				0	0.00%	0.00%				131,468	0.06%		
 		089	Stafford County	17	Urban Collector			              	595,915	0.94%	0.27%				7,615	0.01%	0.00%				0	0.00%	0.00%				603,530	0.27%		
 		089	Stafford County	19	Urban Local System			              	212,850	0.34%	0.10%				93	0.00%	0.00%				0	0.00%	0.00%				212,943	0.10%		
 		089	Stafford County Total:						1,255,478	1.99%	0.57%				879,529	0.96%	0.40%				2,160,748	3.27%	0.98%				4,295,754	1.94%		
 		090	Surry County	6	Rural Minor Arterial			              	0	0.00%	0.00%				91,059	0.10%	0.04%				0	0.00%	0.00%				91,059	0.04%		
 		090	Surry County	7	Rural Major Collector			              	28,741	0.05%	0.01%				26,385	0.03%	0.01%				0	0.00%	0.00%				55,127	0.02%		
 		090	Surry County	8	Rural Minor Collector			              	6,050	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6,050	0.00%		
 		090	Surry County	9	Rural Local System			              	23,030	0.04%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				23,030	0.01%		
 		090	Surry County Total:						57,821	0.09%	0.03%				117,444	0.13%	0.05%				0	0.00%	0.00%				175,265	0.08%		
 		091	Sussex County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				580,887	0.88%	0.26%				580,887	0.26%		
 		091	Sussex County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				189,534	0.21%	0.09%				0	0.00%	0.00%				189,534	0.09%		
 		091	Sussex County	6	Rural Minor Arterial			              	0	0.00%	0.00%				95,605	0.10%	0.04%				0	0.00%	0.00%				95,605	0.04%		
 		091	Sussex County	7	Rural Major Collector			              	32,205	0.05%	0.01%				44,055	0.05%	0.02%				0	0.00%	0.00%				76,260	0.03%		
 		091	Sussex County	8	Rural Minor Collector			              	10,612	0.02%	0.00%				241	0.00%	0.00%				0	0.00%	0.00%				10,854	0.00%		
 		091	Sussex County	9	Rural Local System			              	55,129	0.09%	0.02%				968	0.00%	0.00%				0	0.00%	0.00%				56,097	0.03%		
 		091	Sussex County Total:						97,946	0.16%	0.04%				330,403	0.36%	0.15%				580,887	0.88%	0.26%				1,009,237	0.46%		
 		092	Tazewell County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				403,237	0.44%	0.18%				0	0.00%	0.00%				403,237	0.18%		
 		092	Tazewell County	6	Rural Minor Arterial			              	0	0.00%	0.00%				32,333	0.04%	0.01%				0	0.00%	0.00%				32,333	0.01%		
 		092	Tazewell County	7	Rural Major Collector			              	66,970	0.11%	0.03%				119,098	0.13%	0.05%				0	0.00%	0.00%				186,067	0.08%		
 		092	Tazewell County	8	Rural Minor Collector			              	7,636	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				7,636	0.00%		
 		092	Tazewell County	9	Rural Local System			              	122,367	0.19%	0.06%				552	0.00%	0.00%				0	0.00%	0.00%				122,919	0.06%		
 		092	Tazewell County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				47,369	0.05%	0.02%				0	0.00%	0.00%				47,369	0.02%		
 		092	Tazewell County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				145,159	0.16%	0.07%				0	0.00%	0.00%				145,159	0.07%		
 		092	Tazewell County	16	Urban Minor Arterial			              	1,260	0.00%	0.00%				57,461	0.06%	0.03%				0	0.00%	0.00%				58,721	0.03%		
 		092	Tazewell County	17	Urban Collector			              	23,268	0.04%	0.01%				21,851	0.02%	0.01%				0	0.00%	0.00%				45,118	0.02%		
 		092	Tazewell County	19	Urban Local System			              	59,319	0.09%	0.03%				273	0.00%	0.00%				0	0.00%	0.00%				59,592	0.03%		
 		092	Tazewell County Total:						280,819	0.44%	0.13%				827,334	0.90%	0.37%				0	0.00%	0.00%				1,108,153	0.50%		
 		093	Warren County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				513,910	0.78%	0.23%				513,910	0.23%		
 		093	Warren County	6	Rural Minor Arterial			              	0	0.00%	0.00%				180,267	0.20%	0.08%				0	0.00%	0.00%				180,267	0.08%		
 		093	Warren County	7	Rural Major Collector			              	82,419	0.13%	0.04%				69,053	0.08%	0.03%				0	0.00%	0.00%				151,472	0.07%		
 		093	Warren County	8	Rural Minor Collector			              	6,979	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				6,979	0.00%		
 		093	Warren County	9	Rural Local System			              	65,798	0.10%	0.03%				2,841	0.00%	0.00%				0	0.00%	0.00%				68,640	0.03%		
 		093	Warren County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				138,834	0.15%	0.06%				0	0.00%	0.00%				138,834	0.06%		
 		093	Warren County	16	Urban Minor Arterial			              	8,021	0.01%	0.00%				47,129	0.05%	0.02%				0	0.00%	0.00%				55,150	0.02%		
 		093	Warren County	17	Urban Collector			              	30,274	0.05%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				30,274	0.01%		
 		093	Warren County	19	Urban Local System			              	59,042	0.09%	0.03%				0	0.00%	0.00%				0	0.00%	0.00%				59,042	0.03%		
 		093	Warren County Total:						252,534	0.40%	0.11%				438,125	0.48%	0.20%				513,910	0.78%	0.23%				1,204,568	0.54%		
 		095	Washington County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				437,291	0.66%	0.20%				437,291	0.20%		
 		095	Washington County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				143,268	0.16%	0.06%				0	0.00%	0.00%				143,268	0.06%		
 		095	Washington County	6	Rural Minor Arterial			              	0	0.00%	0.00%				79,593	0.09%	0.04%				0	0.00%	0.00%				79,593	0.04%		
 		095	Washington County	7	Rural Major Collector			              	87,087	0.14%	0.04%				131,764	0.14%	0.06%				0	0.00%	0.00%				218,851	0.10%		
 		095	Washington County	8	Rural Minor Collector			              	19,504	0.03%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				19,504	0.01%		
 		095	Washington County	9	Rural Local System			              	193,283	0.31%	0.09%				2,204	0.00%	0.00%				0	0.00%	0.00%				195,487	0.09%		
 		095	Washington County	11	Urban Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				531,867	0.80%	0.24%				531,867	0.24%		
 		095	Washington County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				61,174	0.07%	0.03%				0	0.00%	0.00%				61,174	0.03%		
 		095	Washington County	16	Urban Minor Arterial			              	11,215	0.02%	0.01%				152,572	0.17%	0.07%				0	0.00%	0.00%				163,787	0.07%		
 		095	Washington County	17	Urban Collector			              	59,604	0.09%	0.03%				7,892	0.01%	0.00%				0	0.00%	0.00%				67,497	0.03%		
 		095	Washington County	19	Urban Local System			              	72,943	0.12%	0.03%				1,302	0.00%	0.00%				0	0.00%	0.00%				74,246	0.03%		
 		095	Washington County Total:						443,636	0.70%	0.20%				579,771	0.63%	0.26%				969,158	1.47%	0.44%				1,992,565	0.90%		
 		096	Westmoreland County	6	Rural Minor Arterial			              	0	0.00%	0.00%				253,807	0.28%	0.11%				0	0.00%	0.00%				253,807	0.11%		
 		096	Westmoreland County	7	Rural Major Collector			              	60,458	0.10%	0.03%				3,845	0.00%	0.00%				0	0.00%	0.00%				64,303	0.03%		
 		096	Westmoreland County	8	Rural Minor Collector			              	4,479	0.01%	0.00%				345	0.00%	0.00%				0	0.00%	0.00%				4,824	0.00%		
 		096	Westmoreland County	9	Rural Local System			              	77,282	0.12%	0.03%				837	0.00%	0.00%				0	0.00%	0.00%				78,118	0.04%		
 		096	Westmoreland County Total:						142,219	0.23%	0.06%				258,835	0.28%	0.12%				0	0.00%	0.00%				401,053	0.18%		
 		097	Wise County	2	Rural Principal Arterial - Other			              	0	0.00%	0.00%				474,336	0.52%	0.21%				0	0.00%	0.00%				474,336	0.21%		
 		097	Wise County	6	Rural Minor Arterial			              	0	0.00%	0.00%				35,187	0.04%	0.02%				0	0.00%	0.00%				35,187	0.02%		
 		097	Wise County	7	Rural Major Collector			              	83,404	0.13%	0.04%				138,642	0.15%	0.06%				0	0.00%	0.00%				222,045	0.10%		
 		097	Wise County	8	Rural Minor Collector			              	15,370	0.02%	0.01%				0	0.00%	0.00%				0	0.00%	0.00%				15,370	0.01%		
 		097	Wise County	9	Rural Local System			              	155,727	0.25%	0.07%				4,159	0.00%	0.00%				0	0.00%	0.00%				159,885	0.07%		
 		097	Wise County	12	Urban Principal Arterial - Other Freeways or Expressways			              	0	0.00%	0.00%				30,825	0.03%	0.01%				0	0.00%	0.00%				30,825	0.01%		
 		097	Wise County	14	Urban Principal Arterial - Other			              	0	0.00%	0.00%				42,360	0.05%	0.02%				0	0.00%	0.00%				42,360	0.02%		
 		097	Wise County	16	Urban Minor Arterial			              	51,028	0.08%	0.02%				74,443	0.08%	0.03%				0	0.00%	0.00%				125,471	0.06%		
 		097	Wise County	17	Urban Collector			              	16,560	0.03%	0.01%				3,704	0.00%	0.00%				0	0.00%	0.00%				20,265	0.01%		
 		097	Wise County	19	Urban Local System			              	18,838	0.03%	0.01%				4,007	0.00%	0.00%				0	0.00%	0.00%				22,845	0.01%		
 		097	Wise County Total:						340,927	0.54%	0.15%				807,662	0.88%	0.37%				0	0.00%	0.00%				1,148,590	0.52%		
 		098	Wythe County	1	Rural Principal Arterial - Interstate			              	0	0.00%	0.00%				0	0.00%	0.00%				1,227,794	1.86%	0.56%				1,227,794	0.56%		
 		098	Wythe County	6	Rural Minor Arterial			              	0	0.00%	0.00%				42,506	0.05%	0.02%				0	0.00%	0.00%				42,506	0.02%		
 		098	Wythe County	7	Rural Major Collector			              	59,022	0.09%	0.03%				120,236	0.13%	0.05%				0	0.00%	0.00%				179,257	0.08%		
