709841,  16,00739,     ,16-739,Point Eastern Dr,016,Caroline County,016,Caroline County,0.27,16-600,16-601,40,R,,,,,,,X,,,,,,08/06/2007,,,,,,,,,,,,,,,
709842,  16,00740,     ,16-740,Motley Dr,016,Caroline County,016,Caroline County,0.80,Dead End,16-630,10,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709843,  16,00741,     ,16-741,Faulkner Lane,016,Caroline County,016,Caroline County,0.32,16-604 Blantons Rd,Dead End,60,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709844,  16,00742,     ,16-742,Rylands Rd,016,Caroline County,016,Caroline County,0.23,US 1 Jefferson Davis Hwy,0.23 ME US 1,80,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709845,  16,00742,     ,16-742,Rylands Rd,016,Caroline County,016,Caroline County,0.78,0.23 ME US 1,Dead End,60,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709846,  16,00743,     ,16-743,Clifton Rd,016,Caroline County,016,Caroline County,1.00,FR-162 Clifton Rd,16-633 Bull Church Rd,20,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709847,  16,00744,     ,16-744,Hutcheson Rd,016,Caroline County,016,Caroline County,0.21,"16-652 W, Ruther Glen Rd","16-652 E, Ruther Glen Rd",8,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709848,  16,00745,     ,16-745,Widewake Dr,016,Caroline County,016,Caroline County,0.10,16-668 Long Branch Rd; Dunford Lane,SR 2 Fredericksburg Tpke,230,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
709849,  16,00746,     ,16-746,Carneal Lane,016,Caroline County,016,Caroline County,0.55,16-656 Day Bridge Rd,Dead End,20,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
709850,  16,00747,     ,16-747,Locust Grove Rd,016,Caroline County,016,Caroline County,1.56,16-640 Maragossic Dr,16-621,70,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709851,  16,00748,     ,16-748, ,016,Caroline County,016,Caroline County,0.25,US 1 Jefferson Davis Hwy,16-1302,190,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
709852,  16,00749,     ,16-749,Rainbow Dr,016,Caroline County,016,Caroline County,0.08,US 1 Jefferson Davis Hwy,Dead End,49,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
709853,  16,00750,     ,16-750,Alex Lane,016,Caroline County,016,Caroline County,0.30,Dead End,16-640 New Baltimore Rd,30,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
709854,  16,00751,     ,16-751,Colemantown Rd,016,Caroline County,016,Caroline County,1.35,16-608 Seals Rd,Dead End,70,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709855,  16,00752,     ,16-752,Jesse Lane,016,Caroline County,016,Caroline County,0.40,16-684 Dry Bridge Rd,Dead End,70,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
709856,  16,00753,     ,16-753,Artillery Dr,016,Caroline County,016,Caroline County,0.15,16-606,Dead End,10,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709857,  16,00754,     ,16-754,Apple Orchard Dr,016,Caroline County,016,Caroline County,0.25,16-632 Quarters Rd,Dead End,40,R,,,,,,,X,,,,,,08/16/2004,,,,,,,,,,,,,,,
709858,  16,00755,     ,16-755,Guinea Dr,016,Caroline County,016,Caroline County,0.33,16-606 Stonewall Jackson Rd,Dead End,100,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709859,  16,00756,     ,16-756,Chance Pl,016,Caroline County,016,Caroline County,0.24,16-633 Bull Church Rd,16-639 Ladysmith Rd,160,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709860,  16,00757,     ,16-757, ,016,Caroline County,016,Caroline County,0.06,Dead End,US 1 Jefferson Davis Hwy,80,R,,,,,,,X,,,,,,08/11/2004,,,,,,,,,,,,,,,
709861,  16,00758,     ,16-758,Eva Rd,016,Caroline County,016,Caroline County,0.30,16-681 Snowden Rd,Dead End,50,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709862,  16,00759,     ,16-759,Orrock Rd,016,Caroline County,016,Caroline County,0.55,Dead End,Spotsylvania County Line,48,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709863,  16,00760,     ,16-760,Sorrell Lane,016,Caroline County,016,Caroline County,1.50,Dead End,16-646 Fork Bridge Rd,50,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709864,  16,00761,     ,16-761,Gether Lane,016,Caroline County,016,Caroline County,0.90,Dead End,16-627 Mattaponi Trail,60,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709865,  16,00762,     ,16-762,Long Creek Dr,016,Caroline County,016,Caroline County,0.20,16-689 Oxford Rd,Dead End,70,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
709866,  16,00763,     ,16-763, ,016,Caroline County,016,Caroline County,0.45,"SR 30 W, Dawn Blvd","SR 30 E, Dawn Blvd",110,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709867,  16,00764,     ,16-764,Scotts Lane,016,Caroline County,016,Caroline County,0.26,16-696 Parkers Lane,Dead End,20,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
709868,  16,00765,     ,16-765,St Johns Church Rd,016,Caroline County,016,Caroline County,0.23,16-639 Ladysmith Rd,"16-638, S River Rd",90,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
709869,  16,00766,     ,16-766,Burma Rd,016,Caroline County,016,Caroline County,2.30,Dead End,US 17,30,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709871,  16,00767,     ,16-767,McKinney Dr,016,Caroline County,016,Caroline County,0.65,16-664 Bath Rd,Dead End,70,R,,,,,,,X,,,,,,09/10/2007,,,,,,,,,,,,,,,
709872,  16,00768,     ,16-768,Aspen Rd,016,Caroline County,016,Caroline County,0.23,16-640 Industrial Dr,Dead End,160,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
709873,  16,00770,     ,16-770,Rock Lane,016,Caroline County,016,Caroline County,0.19,Dead End,16-722 Colonial Rd,40,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
709874,  16,00771,     ,16-771,Miss Clara Lane,016,Caroline County,016,Caroline County,0.10,Dead End,16-639 Ladysmith Rd,30,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
709875,  16,00772,     ,16-772,Twin Cedars Dr,016,Caroline County,016,Caroline County,0.45,16-606,Cul-de-Sac,210,R,,,,,,,X,,,,,,08/01/2007,,,,,,,,,,,,,,,
709876,  16,00773,     ,16-773,House Dr,016,Caroline County,016,Caroline County,0.19,16-640 Industrial Dr,Dead End,220,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
709877,  16,00774,     ,16-774, ,016,Caroline County,016,Caroline County,0.36,Dead End,US 1 Jefferson Davis Hwy,130,R,,,,,,,X,,,,,,08/16/2004,,,,,,,,,,,,,,,
709878,  16,00775,     ,16-775, ,016,Caroline County,016,Caroline County,0.15,Dead End,SR 2 Fredericksburg Tpke,60,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709879,  16,00776,     ,16-776, ,016,Caroline County,016,Caroline County,0.14,16-654 Moores Mill Rd,Cul-de-Sac,120,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709880,  16,00777,     ,16-777,Jennings Dr,016,Caroline County,016,Caroline County,0.34,16-653 Burruss Lane,Cul-de-Sac,90,R,,,,,,,X,,,,,,07/19/2004,,,,,,,,,,,,,,,
709881,  16,00778,     ,16-778,Allen Lane,016,Caroline County,016,Caroline County,0.14,Dead End,16-692,49,R,,,,,,,X,,,,,,08/28/2007,,,,,,,,,,,,,,,
709882,  16,00779,     ,16-779, ,016,Caroline County,016,Caroline County,0.31,Dead End,16-601 Golansville Rd,140,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709883,  16,00780,     ,16-780,Mt Pleasant Blvd,016,Caroline County,016,Caroline County,0.10,16-609 Woodslane Rd,16-781 Campbell Mill Dr,80,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709884,  16,00781,     ,16-781,Campbell Mill Dr,016,Caroline County,016,Caroline County,0.10,16-780 Mt Pleasant Blvd,Cul-de-Sac,30,R,,,,,,,X,,,,,,07/30/2007,,,,,,,,,,,,,,,
709885,  16,00785,     ,16-785,Mudville Rd,016,Caroline County,016,Caroline County,0.60,16-661 Cedon Rd,Dead End,240,R,,,,,,,X,,,,,,08/30/2007,,,,,,,,,,,,,,,
709886,  16,00798,     ,16-798, ,016,Caroline County,016,Caroline County,0.10,Cul-de-Sac,16-799,190,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
709887,  16,00798,     ,16-798, ,016,Caroline County,016,Caroline County,0.10,16-799,Cul-de-Sac,70,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
709888,  16,00799,     ,16-799, ,016,Caroline County,016,Caroline County,0.34,16-798,SR 207 Rogers Clark Blvd,870,R,,,,,,,X,,,,,,08/09/2004,,,,,,,,,,,,,,,
709889,  16,01001,     ,16-1001,Cumberland St,284,Town of Port Royal,016,Caroline County,0.15,"US 301, A P Hill Blvd",16-1005 Frederick St,50,R,,,,,,,X,,,,,,08/23/2004,,,,,,,,,,,,,,,
709890,  16,01002,     ,16-1002,King St,284,Town of Port Royal,016,Caroline County,0.24,16-1003 Back St,16-1004 Water St,60,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709891,  16,01002,     ,16-1002,King St,284,Town of Port Royal,016,Caroline County,0.12,16-1004 Water St,Dead End,30,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709892,  16,01003,     ,16-1003,Back St,284,Town of Port Royal,016,Caroline County,0.04,ECL Port Royal,16-1005 Frederick St,60,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709893,  16,01003,     ,16-1003,Back St,284,Town of Port Royal,016,Caroline County,0.06,16-1005 Frederick St,16-1006 Market St,160,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709894,  16,01003,     ,16-1003,Back St,284,Town of Port Royal,016,Caroline County,0.10,16-1006 Market St,"US 301, A P Hill Blvd",250,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709895,  16,01004,     ,16-1004,Water St,284,Town of Port Royal,016,Caroline County,0.15,16-1005 Frederick St,"US 301, A P Hill Blvd",110,R,,,,,,,X,,,,,,08/23/2004,,,,,,,,,,,,,,,
787404,  16,01004,     ,16-1004,Water St,284,Town of Port Royal,016,Caroline County,0.05,"US 301, A P Hill Blvd",Dead End,80,R,,,,,,,X,,,,,,08/23/2004,,,,,,,,,,,,,,,
709896,  16,01005,     ,16-1005,Frederick St,284,Town of Port Royal,016,Caroline County,0.06,SCL Port Royal,"16-1003 Back St, Gap",90,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709897,  16,01005,     ,16-1005,Frederick St,284,Town of Port Royal,016,Caroline County,0.18,"16-1001 Cumberland St, Gap",16-1004 Water St,20,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709898,  16,01006,     ,16-1006,Market St,284,Town of Port Royal,016,Caroline County,0.06,SCL Port Royal,16-1003 Back St,80,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709899,  16,01006,     ,16-1006,Market St,284,Town of Port Royal,016,Caroline County,0.24,16-1003 Back St,16-1004 Water St,30,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709900,  16,01007,     ,16-1007,Middle St,284,Town of Port Royal,016,Caroline County,0.17,Dead End,"US 301, A P Hill Blvd",60,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709901,  16,01008,     ,16-1008,Caroline St,284,Town of Port Royal,016,Caroline County,0.18,ECL Port Royal,"US 301, A P Hill Blvd",70,R,,,,,,,X,,,,,,08/23/2004,,,,,,,,,,,,,,,
709902,  16,01009,     ,16-1009,Townfield Dr,016,Caroline County,016,Caroline County,0.20,US 17 Tidewater Trail,16-1010 Port St & Royal St,110,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
709903,  16,01010,     ,16-1010,Port St & Royal St,016,Caroline County,016,Caroline County,0.15,US 17 Tidewater Trail,16-1009 Townfield Dr,50,R,,,,,,,X,,,,,,08/18/2004,,,,,,,,,,,,,,,
789989,  16,01011,     ,16-1011,Center St,016,Caroline County,016,Caroline County,0.13,16-639 Ladysmith Rd,Dead End,270,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
709904,  16,01020,     ,16-1020,Tanglewood Dr,016,Caroline County,016,Caroline County,0.29,16-660 Claiborne Crossing Rd,16-1021 Tanglewood Dr,400,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
793573,  16,01020,     ,16-1020, ,016,Caroline County,016,Caroline County,0.67,16-1021 Tanglewood Dr,16-1022,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
709905,  16,01021,     ,16-1021,Tanglewood Dr,016,Caroline County,016,Caroline County,0.11,Cul-de-Sac,16-1020 Tanglewood Dr,48,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
792743,  16,01022,     ,16-1022, ,016,Caroline County,016,Caroline County,0.18,Cul-de-Sac,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
794238,  16,01023,     ,16-1023, ,016,Caroline County,016,Caroline County,0.40,Cul-de-Sac,16-1020,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
792339,  16,01026,     ,16-1026,Oak Ridge Lane,016,Caroline County,016,Caroline County,0.09,16-648 Sunshine Rd,Cul-de-Sac,70,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
783564,  16,01030,     ,16-1030,Holly Ridge Lane,016,Caroline County,016,Caroline County,0.40,Cul-de-Sac,16-652 Ruther Glen Rd,140,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
783565,  16,01031,     ,16-1031,Harmony Court S,016,Caroline County,016,Caroline County,0.11,Cul-de-Sac,16-1030; 16-1032,30,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
783566,  16,01032,     ,16-1032,Harmony Court N,016,Caroline County,016,Caroline County,0.10,Cul-de-Sac,16-1030; 16-1031,30,R,,,,,,,X,,,,,,09/06/2007,,,,,,,,,,,,,,,
792744,  16,01038,     ,16-1038, ,016,Caroline County,016,Caroline County,0.10,16-1041,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
792745,  16,01039,     ,16-1039, ,016,Caroline County,016,Caroline County,0.12,16-1041,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
709906,  16,01040,     ,16-1040,Watermans Blvd,016,Caroline County,016,Caroline County,0.09,US 17 Tidewater Trail,16-1041 Begin Loop,230,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709907,  16,01041,     ,16-1041,Portobago Trail,016,Caroline County,016,Caroline County,2.01,16-1040 Begin Loop,16-1040 End Loop,90,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709908,  16,01042,     ,16-1042,Goosepoint Ct,016,Caroline County,016,Caroline County,0.46,16-1041 Portobago Trail,Cul-de-Sac,49,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
709909,  16,01043,     ,16-1043,Canvasback Ct,016,Caroline County,016,Caroline County,0.18,Cul-de-Sac,16-1041 Portobago Trail,40,R,,,,,,,X,,,,,,08/20/2007,,,,,,,,,,,,,,,
792340,  16,01044,     ,16-1044,Rolling Hills Dr,016,Caroline County,016,Caroline County,0.04,Cul-de-Sac,16-631 Farmer Dr,30,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
793679,  16,01048,     ,16-1048, ,016,Caroline County,016,Caroline County,0.56,16-668 Long Branch Rd; Dunford Lane,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
793680,  16,01049,     ,16-1049, ,016,Caroline County,016,Caroline County,0.33,16-1048,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
782197,  16,01050,     ,16-1050,Catalpa Dr,016,Caroline County,016,Caroline County,0.25,16-651 Mt Gideon Rd,16-1051 Arch Hill Rd,190,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
782198,  16,01051,     ,16-1051,Arch Hill Rd,016,Caroline County,016,Caroline County,0.33,16-1050 Catalpa Dr,16-1053 Pine Top School Rd,110,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
793574,  16,01051,     ,16-1051, ,016,Caroline County,016,Caroline County,0.23,16-1053 Pine Top School Rd,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
782199,  16,01052,     ,16-1052,Ashley Ct,016,Caroline County,016,Caroline County,0.08,Cul-de-Sac,16-1051 Arch Hill Rd,30,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
782200,  16,01053,     ,16-1053,Pine Top School Rd,016,Caroline County,016,Caroline County,0.20,16-1051 Arch Hill Rd,Cul-de-Sac,50,R,,,,,,,X,,,,,,08/08/2007,,,,,,,,,,,,,,,
792746,  16,01054,     ,16-1054, ,016,Caroline County,016,Caroline County,0.11,Cul-de-Sac,16-1051,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
791350,  16,01070,     ,16-1070,Belmont Blvd,016,Caroline County,016,Caroline County,0.06,SR 207 Rogers Clark Blvd,16-1071 Omaha Dr,1300,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
795235,  16,01070,     ,16-1070,Belmont Blvd,016,Caroline County,016,Caroline County,0.18,16-1071 Omaha Dr,16-1075,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
791351,  16,01071,     ,16-1071,Omaha Dr,016,Caroline County,016,Caroline County,0.05,16-1072 Johnstown Lane,16-1070 Belmont Blvd,460,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
791352,  16,01072,     ,16-1072,Johnstown Lane,016,Caroline County,016,Caroline County,0.17,16-1071 Omaha Dr,16-1073 Whirlaway Lane,290,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
795236,  16,01072,     ,16-1072,Johnstown Lane,016,Caroline County,016,Caroline County,0.48,16-1073 Whirlaway Lane,16-1074,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
791353,  16,01073,     ,16-1073,Whirlaway Lane,016,Caroline County,016,Caroline County,0.21,16-1072 Johnstown Lane,16-1072 Johnstown Lane,150,R,,,,,,,X,,,,,,09/12/2007,,,,,,,,,,,,,,,
794239,  16,01074,     ,16-1074, ,016,Caroline County,016,Caroline County,0.40,16-1075,16-1070,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
794240,  16,01075,     ,16-1075, ,016,Caroline County,016,Caroline County,0.43,16-1074,Cul-de-Sac,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
709910,  16,01101,     ,16-1101,Rowe St,016,Caroline County,016,Caroline County,0.09,16-1102 Healy St,16-1104 Park Ave,20,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709911,  16,01101,     ,16-1101,Rowe St,016,Caroline County,016,Caroline County,0.09,16-1104 Park Ave,16-1103 Old Colonial Rd,30,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709912,  16,01102,     ,16-1102,Healy St,016,Caroline County,016,Caroline County,0.06,16-1101 Rowe St,16-1105 Frances Ave,40,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709913,  16,01102,     ,16-1102,Healy St,016,Caroline County,016,Caroline County,0.06,16-1105 Frances Ave,16-722 Nelson Hill Rd,60,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709914,  16,01102,     ,16-1102,Healy St,016,Caroline County,016,Caroline County,0.05,16-722 Nelson Hill Rd,16-1106 Blatt Ave,240,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709915,  16,01102,     ,16-1102,Healy St,016,Caroline County,016,Caroline County,0.11,16-1106 Blatt Ave,16-1108 Mathias Ave,120,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709916,  16,01102,     ,16-1102,Healy St,016,Caroline County,016,Caroline County,0.06,16-1108 Mathias Ave,16-1109 Moter Ave,60,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709917,  16,01103,     ,16-1103,Old Colonial Rd,016,Caroline County,016,Caroline County,0.06,16-722; 16-1110,16-1105 Frances Ave,80,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709918,  16,01103,     ,16-1103,Old Colonial Rd,016,Caroline County,016,Caroline County,0.07,16-1105 Frances Ave,16-1101 Rowe St,40,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709919,  16,01104,     ,16-1104,Park Ave,016,Caroline County,016,Caroline County,0.06,16-722 Nelson Hill Rd,16-1105 Frances Ave,100,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709920,  16,01104,     ,16-1104,Park Ave,016,Caroline County,016,Caroline County,0.06,16-1105 Frances Ave,16-1101 Rowe St,30,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709921,  16,01105,     ,16-1105,Frances Ave,016,Caroline County,016,Caroline County,0.09,16-1103 Old Colonial Rd,16-1104 Park Ave,40,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709922,  16,01105,     ,16-1105,Frances Ave,016,Caroline County,016,Caroline County,0.09,16-1104 Park Ave,16-1102 Healy St,10,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709923,  16,01106,     ,16-1106,Blatt Ave,016,Caroline County,016,Caroline County,0.20,16-1107 Church St,16-1102 Healy St,100,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709924,  16,01107,     ,16-1107,Church St,016,Caroline County,016,Caroline County,0.06,16-1109 Moter Ave,16-1108 Mathias Ave,90,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709925,  16,01107,     ,16-1107,Church St,016,Caroline County,016,Caroline County,0.07,16-1108 Mathias Ave,16-1106 Blatt Ave,210,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709926,  16,01107,     ,16-1107,Church St,016,Caroline County,016,Caroline County,0.05,16-1106 Blatt Ave,16-722 Nelson Hill Rd,250,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709927,  16,01108,     ,16-1108,Mathias Ave,016,Caroline County,016,Caroline County,0.20,16-1107 Church St,16-1102 Healy St,40,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709928,  16,01108,     ,16-1108,Mathias Ave,016,Caroline County,016,Caroline County,0.12,16-1102 Healy St,16-1111 Wagner St,20,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709929,  16,01109,     ,16-1109,Moter Ave,016,Caroline County,016,Caroline County,0.20,16-1107 Church St,16-1102 Healy St,40,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709930,  16,01110,     ,16-1110,Patrick Ave,016,Caroline County,016,Caroline County,0.20,Dead End,16-722; 16-1103,60,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709931,  16,01111,     ,16-1111,Wagner St,016,Caroline County,016,Caroline County,0.04,Dead End,16-1108 Mathias Ave,30,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709932,  16,01111,     ,16-1111,Wagner St,016,Caroline County,016,Caroline County,0.17,16-1108 Mathias Ave,16-722 Nelson Hill Rd,110,R,,,,,,,X,,,,,,07/22/2004,,,,,,,,,,,,,,,
709933,  16,01115,     ,16-1115,Paradise Lane,016,Caroline County,016,Caroline County,0.20,16-601 Penola Rd,Dead End,100,R,,,,,,,X,,,,,,08/04/2004,,,,,,,,,,,,,,,
709934,  16,01116,     ,16-1116,Maple Dr,016,Caroline County,016,Caroline County,0.55,Cul-de-Sac,16-640 Wrightsville Rd,140,R,,,,,,,X,,,,,,09/27/2007,,,,,,,,,,,,,,,
709935,  16,01201,     ,16-1201,Maury Ave,171,Town of Bowling Green,016,Caroline County,0.48,16-1216 Elliotte Dr,Bus US 301,440,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709936,  16,01202,     ,16-1202,Anderson Ave,171,Town of Bowling Green,016,Caroline County,0.21,16-619 Mildford St,SR 207 Broaddus Ave,1100,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709937,  16,01202,     ,16-1202,Anderson Ave,171,Town of Bowling Green,016,Caroline County,0.08,SR 207 Broaddus Ave,WCL Bowling Green,110,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709938,  16,01203,     ,16-1203,Davis Ct,171,Town of Bowling Green,016,Caroline County,0.10,Bus US 301,Dead End,590,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709939,  16,01204,     ,16-1204,Courthouse Lane,171,Town of Bowling Green,016,Caroline County,0.06,Bus US 301,16-1205 Ennis St,1400,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709940,  16,01204,     ,16-1204,Courthouse Lane,171,Town of Bowling Green,016,Caroline County,0.06,16-1205 Ennis St,16-1229 Travis St,1100,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709941,  16,01204,     ,16-1204,Courthouse Lane,171,Town of Bowling Green,016,Caroline County,0.15,16-1229 Travis St,US 301; FR-813,440,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709942,  16,01205,     ,16-1205,Ennis St,171,Town of Bowling Green,016,Caroline County,0.10,16-619 Chase St,16-1204 Courthouse Lane,300,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709943,  16,01206,     ,16-1206,Butler St,171,Town of Bowling Green,016,Caroline County,0.11,16-619 Chase St,16-1204 Courthouse Lane,410,R,,,,,,,X,,,,,,09/24/2007,,,,,,,,,,,,,,,
709944,  16,01207,     ,16-1207,Cary St,171,Town of Bowling Green,016,Caroline County,0.07,SCL Bowling Green,Bus US 301,130,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709945,  16,01208,     ,16-1208,Hoomes Circle,171,Town of Bowling Green,016,Caroline County,0.07,"16-1211 S, Hoomes Circle",SCL Bowling Green,80,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709946,  16,01208,     ,16-1208,Hoomes Circle,171,Town of Bowling Green,016,Caroline County,0.03,SCL Bowling Green,"16-1211 N, Hoomes Circle",48,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
709947,  16,01209,     ,16-1209,Coghill St,171,Town of Bowling Green,016,Caroline County,0.13,16-619 Milford St,Dead End,40,R,,,,,,,X,,,,,,08/02/2004,,,,,,,,,,,,,,,
