4,Northwestern Region,306,Town of Strasburg,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,,,,,,,,,,,,,,,,,,,,,,,,,1,705,0.01%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,1,705,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,04,Busses,              ,,,,,,,,,,,,,,,,,,,,,,,,,81,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,81,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,,,,,,,,,,,,,,,,,,,,,,,,,60,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,60,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,06,Three Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,18,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,18,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,07,Four or More Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,12,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,12,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,08,Four Axle or Fewer Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,18,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,18,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,09,Five Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,4,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,4,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,11,Five Axle or Fewer Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,1,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg,,,12,Six Axle Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,0,0.00%,21.51,0.03%
4,Northwestern Region,306,Town of Strasburg Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,391,0.06%,0.01%,21.51,0.21%,0.03%,,,,,,,,,,,,,,,,,,,11,391,0.01%,21.51,0.03%
4,Northwestern Region,156,Town of Warrenton,,,01,Motorcycles,              ,,,,,,,,,,,,,,,,,,,,,,,,,32,0.00%,0.00%,32.65,0.32%,0.04%,430,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,462,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,02,Passenger Cars,              ,,,,,,,,,,,,,,,,,,,,,,,,,76,324,0.38%,0.03%,32.65,0.32%,0.04%,102,067,0.47%,0.05%,8.17,0.66%,0.01%,,,,,,,,,,,,,178,391,0.08%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,,,,,,,,,,,,,,,,,,,,,,,,,2,672,0.01%,0.00%,32.65,0.32%,0.04%,31,641,0.15%,0.01%,8.17,0.66%,0.01%,,,,,,,,,,,,,34,313,0.02%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,04,Busses,              ,,,,,,,,,,,,,,,,,,,,,,,,,62,0.00%,0.00%,32.65,0.32%,0.04%,1,092,0.01%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,1,154,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,,,,,,,,,,,,,,,,,,,,,,,,,105,0.00%,0.00%,32.65,0.32%,0.04%,1,386,0.01%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,1,491,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,06,Three Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,15,0.00%,0.00%,32.65,0.32%,0.04%,339,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,354,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,07,Four or More Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,0.00%,0.00%,32.65,0.32%,0.04%,118,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,123,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,08,Four Axle or Fewer Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,13,0.00%,0.00%,32.65,0.32%,0.04%,277,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,290,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,09,Five Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,15,0.00%,0.00%,32.65,0.32%,0.04%,313,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,329,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,10,Six or More Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,0.00%,32.65,0.32%,0.04%,8,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,9,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,11,Five Axle or Fewer Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,32.65,0.32%,0.04%,1,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,1,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,12,Six Axle Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,32.65,0.32%,0.04%,1,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,1,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton,,,13,Seven or More Axle Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,32.65,0.32%,0.04%,0,0.00%,0.00%,8.17,0.66%,0.01%,,,,,,,,,,,,,0,0.00%,40.82,0.06%
4,Northwestern Region,156,Town of Warrenton Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,245,0.40%,0.04%,32.65,0.32%,0.04%,137,675,0.64%,0.06%,8.17,0.66%,0.01%,,,,,,,,,,,,,216,920,0.10%,40.82,0.06%
4,Northwestern Region,136,City of Waynesboro,,,01,Motorcycles,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,010,0.01%,0.00%,99.97,0.98%,0.14%,910,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,1,920,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,02,Passenger Cars,              ,,,,,,,,,,,,,,,,,,,,,,,,,114,675,0.57%,0.05%,99.97,0.98%,0.14%,116,499,0.54%,0.05%,12.78,1.03%,0.02%,,,,,,,,,,,,,231,174,0.10%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,,,,,,,,,,,,,,,,,,,,,,,,,20,796,0.10%,0.01%,99.97,0.98%,0.14%,26,506,0.12%,0.01%,12.78,1.03%,0.02%,,,,,,,,,,,,,47,302,0.02%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,04,Busses,              ,,,,,,,,,,,,,,,,,,,,,,,,,561,0.00%,0.00%,99.97,0.98%,0.14%,476,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,1,037,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,,,,,,,,,,,,,,,,,,,,,,,,,1,059,0.01%,0.00%,99.97,0.98%,0.14%,1,130,0.01%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,2,189,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,06,Three Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,655,0.00%,0.00%,99.97,0.98%,0.14%,515,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,1,170,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,07,Four or More Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,39,0.00%,0.00%,99.97,0.98%,0.14%,49,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,88,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,08,Four Axle or Fewer Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,414,0.00%,0.00%,99.97,0.98%,0.14%,274,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,688,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,09,Five Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,401,0.01%,0.00%,99.97,0.98%,0.14%,898,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,2,299,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,10,Six or More Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,6,0.00%,0.00%,99.97,0.98%,0.14%,19,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,25,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,11,Five Axle or Fewer Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,44,0.00%,0.00%,99.97,0.98%,0.14%,3,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,47,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro,,,12,Six Axle Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,18,0.00%,0.00%,99.97,0.98%,0.14%,0,0.00%,0.00%,12.78,1.03%,0.02%,,,,,,,,,,,,,18,0.00%,112.75,0.15%
4,Northwestern Region,136,City of Waynesboro Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,677,0.70%,0.06%,99.97,0.98%,0.14%,147,280,0.68%,0.07%,12.78,1.03%,0.02%,,,,,,,,,,,,,287,957,0.13%,112.75,0.15%
4,Northwestern Region,138,City of Winchester,,,01,Motorcycles,              ,,,,,,,,,,,,,,,,,,,,,,,,,179,0.00%,0.00%,84.32,0.83%,0.11%,237,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,417,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,02,Passenger Cars,              ,,,,,,,,,,,,,,,,,,,,,,,,,194,939,0.97%,0.09%,84.32,0.83%,0.11%,103,907,0.48%,0.05%,12.05,0.97%,0.02%,,,,,,,,,,,,,298,846,0.13%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,,,,,,,,,,,,,,,,,,,,,,,,,27,297,0.14%,0.01%,84.32,0.83%,0.11%,25,498,0.12%,0.01%,12.05,0.97%,0.02%,,,,,,,,,,,,,52,795,0.02%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,04,Busses,              ,,,,,,,,,,,,,,,,,,,,,,,,,681,0.00%,0.00%,84.32,0.83%,0.11%,784,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,1,465,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,,,,,,,,,,,,,,,,,,,,,,,,,1,015,0.01%,0.00%,84.32,0.83%,0.11%,1,171,0.01%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,2,186,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,06,Three Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,360,0.00%,0.00%,84.32,0.83%,0.11%,472,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,832,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,07,Four or More Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,76,0.00%,0.00%,84.32,0.83%,0.11%,59,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,135,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,08,Four Axle or Fewer Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,285,0.00%,0.00%,84.32,0.83%,0.11%,381,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,667,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,09,Five Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,459,0.00%,0.00%,84.32,0.83%,0.11%,808,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,1,267,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,10,Six or More Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,12,0.00%,0.00%,84.32,0.83%,0.11%,8,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,20,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,11,Five Axle or Fewer Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,4,0.00%,0.00%,84.32,0.83%,0.11%,19,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,23,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,12,Six Axle Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,7,0.00%,0.00%,84.32,0.83%,0.11%,37,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,44,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester,,,13,Seven or More Axle Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,0.00%,0.00%,84.32,0.83%,0.11%,2,0.00%,0.00%,12.05,0.97%,0.02%,,,,,,,,,,,,,7,0.00%,96.37,0.13%
4,Northwestern Region,138,City of Winchester Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,320,1.13%,0.10%,84.32,0.83%,0.11%,133,383,0.62%,0.06%,12.05,0.97%,0.02%,,,,,,,,,,,,,358,703,0.16%,96.37,0.13%
4,Northwestern Region,330,Town of Woodstock,,,01,Motorcycles,              ,,,,,,,,,,,,,,,,,,,,,,,,,55,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,55,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,02,Passenger Cars,              ,,,,,,,,,,,,,,,,,,,,,,,,,11,594,0.06%,0.01%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,11,594,0.01%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,,,,,,,,,,,,,,,,,,,,,,,,,2,625,0.01%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,2,625,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,04,Busses,              ,,,,,,,,,,,,,,,,,,,,,,,,,21,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,21,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,,,,,,,,,,,,,,,,,,,,,,,,,66,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,66,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,06,Three Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,37,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,37,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,07,Four or More Axle Single Unit Trucks,              ,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,20,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,08,Four Axle or Fewer Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,20,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,20,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,09,Five Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,27,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,27,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,10,Six or More Axle Single Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,1,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock,,,11,Five Axle or Fewer Multi-Trailers,              ,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,0.00%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,0,0.00%,27.92,0.04%
4,Northwestern Region,330,Town of Woodstock Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,466,0.07%,0.01%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,14,466,0.01%,27.92,0.04%
4,Northwestern Region,,Northwestern Region Total:,,,,,,5,688,752,13.60%,2.53%,9,307.45,19.20%,12.59%,12,168,589,17.74%,5.41%,1,810.31,21.75%,2.45%,10,137,687,15.58%,4.51%,305.00,27.26%,0.41%,,,,,,,1,571,154,7.85%,0.70%,944.62,9.25%,1.28%,1,738,018,8.06%,0.77%,143.03,11.48%,0.19%,,,,,,,,,,,,,31,304,200,13.92%,12,510.41,16.93%
5,Northern Region,000,Arlington County,,,01,Motorcycles,              ,,,,,,,2,157,0.00%,0.00%,43.94,0.53%,0.06%,6,902,0.01%,0.00%,11.22,1.00%,0.02%,1,660,0.04%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,10,719,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,02,Passenger Cars,              ,,,,,,,1,139,488,1.66%,0.51%,43.94,0.53%,0.06%,1,282,176,1.97%,0.57%,11.22,1.00%,0.02%,1,099,504,25.05%,0.49%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,3,521,167,1.57%,414.58,0.56%
5,Northern Region,000,Arlington County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,,,,,,,127,763,0.19%,0.06%,43.94,0.53%,0.06%,144,794,0.22%,0.06%,11.22,1.00%,0.02%,71,676,1.63%,0.03%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,344,233,0.15%,414.58,0.56%
5,Northern Region,000,Arlington County,,,04,Busses,              ,,,,,,,9,708,0.01%,0.00%,43.94,0.53%,0.06%,8,497,0.01%,0.00%,11.22,1.00%,0.02%,8,936,0.20%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,27,141,0.01%,414.58,0.56%
5,Northern Region,000,Arlington County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,,,,,,,8,096,0.01%,0.00%,43.94,0.53%,0.06%,5,603,0.01%,0.00%,11.22,1.00%,0.02%,8,559,0.20%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,22,258,0.01%,414.58,0.56%
5,Northern Region,000,Arlington County,,,06,Three Axle Single Unit Trucks,              ,,,,,,,2,752,0.00%,0.00%,43.94,0.53%,0.06%,3,593,0.01%,0.00%,11.22,1.00%,0.02%,1,511,0.03%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,7,856,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,07,Four or More Axle Single Unit Trucks,              ,,,,,,,616,0.00%,0.00%,43.94,0.53%,0.06%,1,411,0.00%,0.00%,11.22,1.00%,0.02%,224,0.01%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,2,251,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,08,Four Axle or Fewer Single Trailers,              ,,,,,,,1,192,0.00%,0.00%,43.94,0.53%,0.06%,769,0.00%,0.00%,11.22,1.00%,0.02%,1,126,0.03%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,3,086,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,09,Five Axle Single Trailers,              ,,,,,,,1,226,0.00%,0.00%,43.94,0.53%,0.06%,4,126,0.01%,0.00%,11.22,1.00%,0.02%,477,0.01%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,5,830,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,10,Six or More Axle Single Trailers,              ,,,,,,,45,0.00%,0.00%,43.94,0.53%,0.06%,249,0.00%,0.00%,11.22,1.00%,0.02%,28,0.00%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,322,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,11,Five Axle or Fewer Multi-Trailers,              ,,,,,,,16,0.00%,0.00%,43.94,0.53%,0.06%,8,0.00%,0.00%,11.22,1.00%,0.02%,10,0.00%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,35,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,12,Six Axle Multi-Trailers,              ,,,,,,,0,0.00%,0.00%,43.94,0.53%,0.06%,8,0.00%,0.00%,11.22,1.00%,0.02%,0,0.00%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,8,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County,,,13,Seven or More Axle Multi-Trailers,              ,,,,,,,0,0.00%,0.00%,43.94,0.53%,0.06%,0,0.00%,0.00%,11.22,1.00%,0.02%,0,0.00%,0.00%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00%,414.58,0.56%
5,Northern Region,000,Arlington County Total:,,,,,,,,,,,,1,293,059,1.89%,0.58%,43.94,0.53%,0.06%,1,458,136,2.24%,0.65%,11.22,1.00%,0.02%,1,193,712,27.20%,0.53%,359.42,21.39%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,3,944,906,1.75%,414.58,0.56%
5,Northern Region,029,Fairfax County,,,01,Motorcycles,              ,23,838,0.06%,0.01%,2,627.21,5.42%,3.55%,19,269,0.03%,0.01%,182.21,2.19%,0.25%,35,481,0.05%,0.02%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,588,0.03%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,02,Passenger Cars,              ,9,433,508,22.55%,4.20%,2,627.21,5.42%,3.55%,6,326,560,9.23%,2.81%,182.21,2.19%,0.25%,8,024,030,12.33%,3.57%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,784,098,10.58%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,051,063,2.51%,0.47%,2,627.21,5.42%,3.55%,896,887,1.31%,0.40%,182.21,2.19%,0.25%,1,287,908,1.98%,0.57%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,235,858,1.44%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,04,Busses,              ,56,731,0.14%,0.03%,2,627.21,5.42%,3.55%,40,139,0.06%,0.02%,182.21,2.19%,0.25%,63,252,0.10%,0.03%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,123,0.07%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,64,366,0.15%,0.03%,2,627.21,5.42%,3.55%,47,943,0.07%,0.02%,182.21,2.19%,0.25%,66,498,0.10%,0.03%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,807,0.08%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,06,Three Axle Single Unit Trucks,              ,28,557,0.07%,0.01%,2,627.21,5.42%,3.55%,25,750,0.04%,0.01%,182.21,2.19%,0.25%,40,933,0.06%,0.02%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,240,0.04%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,07,Four or More Axle Single Unit Trucks,              ,6,345,0.02%,0.00%,2,627.21,5.42%,3.55%,7,792,0.01%,0.00%,182.21,2.19%,0.25%,11,418,0.02%,0.01%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,555,0.01%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,08,Four Axle or Fewer Single Trailers,              ,11,069,0.03%,0.00%,2,627.21,5.42%,3.55%,10,192,0.01%,0.00%,182.21,2.19%,0.25%,23,911,0.04%,0.01%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,172,0.02%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,09,Five Axle Single Trailers,              ,16,762,0.04%,0.01%,2,627.21,5.42%,3.55%,29,824,0.04%,0.01%,182.21,2.19%,0.25%,299,995,0.46%,0.13%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,581,0.15%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,10,Six or More Axle Single Trailers,              ,773,0.00%,0.00%,2,627.21,5.42%,3.55%,1,664,0.00%,0.00%,182.21,2.19%,0.25%,6,851,0.01%,0.00%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,287,0.00%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,11,Five Axle or Fewer Multi-Trailers,              ,127,0.00%,0.00%,2,627.21,5.42%,3.55%,315,0.00%,0.00%,182.21,2.19%,0.25%,10,191,0.02%,0.00%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,633,0.00%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,12,Six Axle Multi-Trailers,              ,22,0.00%,0.00%,2,627.21,5.42%,3.55%,171,0.00%,0.00%,182.21,2.19%,0.25%,3,350,0.01%,0.00%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,543,0.00%,2,866.76,3.88%
5,Northern Region,029,Fairfax County,,,13,Seven or More Axle Multi-Trailers,              ,3,0.00%,0.00%,2,627.21,5.42%,3.55%,22,0.00%,0.00%,182.21,2.19%,0.25%,25,0.00%,0.00%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.00%,2,866.76,3.88%
5,Northern Region,029,Fairfax County Total:,,,,,,10,693,164,25.56%,4.76%,2,627.21,5.42%,3.55%,7,406,526,10.80%,3.29%,182.21,2.19%,0.25%,9,873,844,15.18%,4.39%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,973,535,12.44%,2,866.76,3.88%
5,Northern Region,048,King George County,,,01,Motorcycles,              ,302,0.00%,0.00%,182.86,0.38%,0.25%,4,693,0.01%,0.00%,75.50,0.91%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,995,0.00%,258.36,0.35%
