ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	(Wide)	ReportID:	2210	DataYear:	2008	Prepared	7/14/2009
4	Northwestern Region	032	Fluvanna County	7	Rural Major Collector			              	91,878	0.22%	0.04%	48.13	0.10%	0.07%	62,088	0.09%	0.03%	13.69	0.16%	0.02%																																					153,966	0.07%	61.82	0.08%
4	Northwestern Region	032	Fluvanna County	8	Rural Minor Collector			              	13,102	0.03%	0.01%	20.28	0.04%	0.03%																																											13,102	0.01%	20.28	0.03%
4	Northwestern Region	032	Fluvanna County	9	Rural Local System			              	81,552	0.19%	0.04%	224.44	0.46%	0.30%																																											81,552	0.04%	224.44	0.30%
4	Northwestern Region	032	Fluvanna County Total:						186,532	0.45%	0.08%	292.85	0.60%	0.40%	214,237	0.31%	0.10%	51.10	0.61%	0.07%																																					400,769	0.18%	343.95	0.47%
4	Northwestern Region	034	Frederick County	1	Rural Principal Arterial - Interstate			              													605,319	0.93%	0.27%	13.61	1.22%	0.02%																															605,319	0.27%	13.61	0.02%
4	Northwestern Region	034	Frederick County	2	Rural Principal Arterial - Other			              							286,257	0.42%	0.13%	25.22	0.30%	0.03%																																					286,257	0.13%	25.22	0.03%
4	Northwestern Region	034	Frederick County	6	Rural Minor Arterial			              							259,400	0.38%	0.12%	21.84	0.26%	0.03%																																					259,400	0.12%	21.84	0.03%
4	Northwestern Region	034	Frederick County	7	Rural Major Collector			              	93,869	0.22%	0.04%	39.46	0.08%	0.05%	84,997	0.12%	0.04%	19.17	0.23%	0.03%																																					178,866	0.08%	58.63	0.08%
4	Northwestern Region	034	Frederick County	8	Rural Minor Collector			              	64,123	0.15%	0.03%	48.24	0.10%	0.07%																																											64,123	0.03%	48.24	0.07%
4	Northwestern Region	034	Frederick County	9	Rural Local System			              	155,494	0.37%	0.07%	379.46	0.78%	0.51%	6,528	0.01%	0.00%	3.23	0.04%	0.00%																																					162,023	0.07%	382.69	0.52%
4	Northwestern Region	034	Frederick County	11	Urban Principal Arterial - Interstate			              													602,662	0.93%	0.27%	12.02	1.07%	0.02%																															602,662	0.27%	12.02	0.02%
4	Northwestern Region	034	Frederick County	14	Urban Principal Arterial - Other			              							447,697	0.65%	0.20%	18.90	0.23%	0.03%																																					447,697	0.20%	18.90	0.03%
4	Northwestern Region	034	Frederick County	16	Urban Minor Arterial			              							175,683	0.26%	0.08%	15.03	0.18%	0.02%																																					175,683	0.08%	15.03	0.02%
4	Northwestern Region	034	Frederick County	17	Urban Collector			              	174,643	0.42%	0.08%	29.49	0.06%	0.04%																																											174,643	0.08%	29.49	0.04%
4	Northwestern Region	034	Frederick County	19	Urban Local System			              	96,427	0.23%	0.04%	119.29	0.25%	0.16%	155	0.00%	0.00%	0.40	0.00%	0.00%																																					96,582	0.04%	119.69	0.16%
4	Northwestern Region	034	Frederick County Total:						584,557	1.40%	0.26%	615.94	1.27%	0.83%	1,260,718	1.84%	0.56%	103.79	1.25%	0.14%	1,207,981	1.86%	0.54%	25.63	2.29%	0.03%																															3,053,255	1.36%	745.36	1.01%
4	Northwestern Region	039	Greene County	2	Rural Principal Arterial - Other			              							265,797	0.39%	0.12%	21.10	0.25%	0.03%																																					265,797	0.12%	21.10	0.03%
4	Northwestern Region	039	Greene County	6	Rural Minor Arterial			              							36,327	0.05%	0.02%	8.17	0.10%	0.01%																																					36,327	0.02%	8.17	0.01%
4	Northwestern Region	039	Greene County	7	Rural Major Collector			              	50,059	0.12%	0.02%	22.52	0.05%	0.03%																																											50,059	0.02%	22.52	0.03%
4	Northwestern Region	039	Greene County	8	Rural Minor Collector			              	14,854	0.04%	0.01%	20.62	0.04%	0.03%																																											14,854	0.01%	20.62	0.03%
4	Northwestern Region	039	Greene County	9	Rural Local System			              	56,007	0.13%	0.02%	156.60	0.32%	0.21%	101	0.00%	0.00%	0.40	0.00%	0.00%																																					56,109	0.02%	157.00	0.21%
4	Northwestern Region	039	Greene County Total:						120,921	0.29%	0.05%	199.74	0.41%	0.27%	302,225	0.44%	0.13%	29.67	0.36%	0.04%																																					423,146	0.19%	229.41	0.31%
4	Northwestern Region	045	Highland County	6	Rural Minor Arterial			              							53,443	0.08%	0.02%	56.04	0.67%	0.08%																																					53,443	0.02%	56.04	0.08%
4	Northwestern Region	045	Highland County	7	Rural Major Collector			              	9,471	0.02%	0.00%	32.94	0.07%	0.04%	6,702	0.01%	0.00%	14.94	0.18%	0.02%																																					16,173	0.01%	47.88	0.06%
4	Northwestern Region	045	Highland County	8	Rural Minor Collector			              	799	0.00%	0.00%	6.13	0.01%	0.01%																																											799	0.00%	6.13	0.01%
4	Northwestern Region	045	Highland County	9	Rural Local System			              	14,349	0.03%	0.01%	174.14	0.36%	0.24%																																											14,349	0.01%	174.14	0.24%
4	Northwestern Region	045	Highland County Total:						24,619	0.06%	0.01%	213.21	0.44%	0.29%	60,145	0.09%	0.03%	70.98	0.85%	0.10%																																					84,764	0.04%	284.19	0.38%
4	Northwestern Region	054	Louisa County	1	Rural Principal Arterial - Interstate			              													459,647	0.71%	0.20%	16.55	1.48%	0.02%																															459,647	0.20%	16.55	0.02%
4	Northwestern Region	054	Louisa County	6	Rural Minor Arterial			              							368,961	0.54%	0.16%	81.74	0.98%	0.11%																																					368,961	0.16%	81.74	0.11%
4	Northwestern Region	054	Louisa County	7	Rural Major Collector			              	111,484	0.27%	0.05%	77.28	0.16%	0.10%	113,960	0.17%	0.05%	38.16	0.46%	0.05%																																					225,443	0.10%	115.44	0.16%
4	Northwestern Region	054	Louisa County	8	Rural Minor Collector			              	27,353	0.07%	0.01%	36.34	0.07%	0.05%																																											27,353	0.01%	36.34	0.05%
4	Northwestern Region	054	Louisa County	9	Rural Local System			              	162,108	0.39%	0.07%	430.92	0.89%	0.58%	1,377	0.00%	0.00%	5.91	0.07%	0.01%																																					163,485	0.07%	436.83	0.59%
4	Northwestern Region	054	Louisa County Total:						300,945	0.72%	0.13%	544.54	1.12%	0.74%	484,298	0.71%	0.22%	125.81	1.51%	0.17%	459,647	0.71%	0.20%	16.55	1.48%	0.02%																															1,244,890	0.55%	686.90	0.93%
4	Northwestern Region	056	Madison County	2	Rural Principal Arterial - Other			              							267,828	0.39%	0.12%	16.64	0.20%	0.02%																																					267,828	0.12%	16.64	0.02%
4	Northwestern Region	056	Madison County	6	Rural Minor Arterial			              							122,649	0.18%	0.05%	45.23	0.54%	0.06%																																					122,649	0.05%	45.23	0.06%
4	Northwestern Region	056	Madison County	7	Rural Major Collector			              	32,287	0.08%	0.01%	32.98	0.07%	0.04%	3,354	0.00%	0.00%	0.80	0.01%	0.00%																																					35,641	0.02%	33.78	0.05%
4	Northwestern Region	056	Madison County	8	Rural Minor Collector			              	6,969	0.02%	0.00%	23.33	0.05%	0.03%																																											6,969	0.00%	23.33	0.03%
4	Northwestern Region	056	Madison County	9	Rural Local System			              	57,018	0.14%	0.03%	250.54	0.52%	0.34%	116	0.00%	0.00%	0.51	0.01%	0.00%																																					57,134	0.03%	251.05	0.34%
4	Northwestern Region	056	Madison County Total:						96,275	0.23%	0.04%	306.85	0.63%	0.42%	393,947	0.57%	0.18%	63.18	0.76%	0.09%																																					490,222	0.22%	370.03	0.50%
4	Northwestern Region	068	Orange County	6	Rural Minor Arterial			              							477,017	0.70%	0.21%	69.95	0.84%	0.09%																																					477,017	0.21%	69.95	0.09%
4	Northwestern Region	068	Orange County	7	Rural Major Collector			              	70,202	0.17%	0.03%	52.34	0.11%	0.07%	41,828	0.06%	0.02%	12.69	0.15%	0.02%																																					112,030	0.05%	65.03	0.09%
4	Northwestern Region	068	Orange County	8	Rural Minor Collector			              	20,997	0.05%	0.01%	30.11	0.06%	0.04%																																											20,997	0.01%	30.11	0.04%
4	Northwestern Region	068	Orange County	9	Rural Local System			              	93,532	0.22%	0.04%	273.26	0.56%	0.37%	113	0.00%	0.00%	0.33	0.00%	0.00%																																					93,645	0.04%	273.59	0.37%
4	Northwestern Region	068	Orange County Total:						184,731	0.44%	0.08%	355.71	0.73%	0.48%	518,958	0.76%	0.23%	82.97	1.00%	0.11%																																					703,689	0.31%	438.68	0.59%
4	Northwestern Region	069	Page County	2	Rural Principal Arterial - Other			              							102,966	0.15%	0.05%	19.39	0.23%	0.03%																																					102,966	0.05%	19.39	0.03%
4	Northwestern Region	069	Page County	6	Rural Minor Arterial			              							141,425	0.21%	0.06%	24.27	0.29%	0.03%																																					141,425	0.06%	24.27	0.03%
4	Northwestern Region	069	Page County	7	Rural Major Collector			              	45,179	0.11%	0.02%	37.89	0.08%	0.05%	65,810	0.10%	0.03%	12.53	0.15%	0.02%																																					110,989	0.05%	50.42	0.07%
4	Northwestern Region	069	Page County	8	Rural Minor Collector			              	21,639	0.05%	0.01%	24.40	0.05%	0.03%																																											21,639	0.01%	24.40	0.03%
4	Northwestern Region	069	Page County	9	Rural Local System			              	73,634	0.18%	0.03%	243.89	0.50%	0.33%	36	0.00%	0.00%	0.36	0.00%	0.00%																																					73,670	0.03%	244.25	0.33%
4	Northwestern Region	069	Page County Total:						140,452	0.34%	0.06%	306.18	0.63%	0.41%	310,237	0.45%	0.14%	56.55	0.68%	0.08%																																					450,689	0.20%	362.73	0.49%
4	Northwestern Region	078	Rappahannock County	2	Rural Principal Arterial - Other			              							156,433	0.23%	0.07%	28.25	0.34%	0.04%																																					156,433	0.07%	28.25	0.04%
4	Northwestern Region	078	Rappahannock County	6	Rural Minor Arterial			              							72,939	0.11%	0.03%	27.73	0.33%	0.04%																																					72,939	0.03%	27.73	0.04%
4	Northwestern Region	078	Rappahannock County	7	Rural Major Collector			              	23,010	0.06%	0.01%	22.82	0.05%	0.03%	1,868	0.00%	0.00%	1.50	0.02%	0.00%																																					24,878	0.01%	24.32	0.03%
4	Northwestern Region	078	Rappahannock County	8	Rural Minor Collector			              	8,828	0.02%	0.00%	20.25	0.04%	0.03%																																											8,828	0.00%	20.25	0.03%
4	Northwestern Region	078	Rappahannock County	9	Rural Local System			              	32,195	0.08%	0.01%	176.36	0.36%	0.24%	5	0.00%	0.00%	0.20	0.00%	0.00%																																					32,200	0.01%	176.56	0.24%
4	Northwestern Region	078	Rappahannock County Total:						64,034	0.15%	0.03%	219.43	0.45%	0.30%	231,244	0.34%	0.10%	57.68	0.69%	0.08%																																					295,278	0.13%	277.11	0.37%
4	Northwestern Region	081	Rockbridge County	1	Rural Principal Arterial - Interstate			              													1,300,572	2.00%	0.58%	47.97	4.29%	0.06%																															1,300,572	0.58%	47.97	0.06%
4	Northwestern Region	081	Rockbridge County	6	Rural Minor Arterial			              							185,275	0.27%	0.08%	38.87	0.47%	0.05%																																					185,275	0.08%	38.87	0.05%
4	Northwestern Region	081	Rockbridge County	7	Rural Major Collector			              	81,218	0.19%	0.04%	89.98	0.19%	0.12%	162,115	0.24%	0.07%	74.84	0.90%	0.10%																																					243,332	0.11%	164.82	0.22%
4	Northwestern Region	081	Rockbridge County	8	Rural Minor Collector			              	14,722	0.04%	0.01%	42.22	0.09%	0.06%																																											14,722	0.01%	42.22	0.06%
4	Northwestern Region	081	Rockbridge County	9	Rural Local System			              	87,173	0.21%	0.04%	484.72	1.00%	0.66%	3,188	0.00%	0.00%	6.31	0.08%	0.01%																																					90,361	0.04%	491.03	0.66%
4	Northwestern Region	081	Rockbridge County	19	Urban Local System			              							2,147	0.00%	0.00%	2.93	0.04%	0.00%																																					2,147	0.00%	2.93	0.00%
4	Northwestern Region	081	Rockbridge County Total:						183,113	0.44%	0.08%	616.92	1.27%	0.83%	352,725	0.51%	0.16%	122.95	1.48%	0.17%	1,300,572	2.00%	0.58%	47.97	4.29%	0.06%																															1,836,410	0.82%	787.84	1.07%
4	Northwestern Region	082	Rockingham County	1	Rural Principal Arterial - Interstate			              													717,271	1.10%	0.32%	17.23	1.54%	0.02%																															717,271	0.32%	17.23	0.02%
4	Northwestern Region	082	Rockingham County	2	Rural Principal Arterial - Other			              							264,556	0.39%	0.12%	18.08	0.22%	0.02%																																					264,556	0.12%	18.08	0.02%
4	Northwestern Region	082	Rockingham County	6	Rural Minor Arterial			              							474,198	0.69%	0.21%	86.35	1.04%	0.12%																																					474,198	0.21%	86.35	0.12%
4	Northwestern Region	082	Rockingham County	7	Rural Major Collector			              	271,953	0.65%	0.12%	170.37	0.35%	0.23%	220,230	0.32%	0.10%	41.62	0.50%	0.06%																																					492,183	0.22%	211.99	0.29%
4	Northwestern Region	082	Rockingham County	8	Rural Minor Collector			              	48,272	0.12%	0.02%	66.36	0.14%	0.09%																																											48,272	0.02%	66.36	0.09%
4	Northwestern Region	082	Rockingham County	9	Rural Local System			              	167,776	0.40%	0.07%	591.75	1.22%	0.80%	4,065	0.01%	0.00%	7.16	0.09%	0.01%																																					171,841	0.08%	598.91	0.81%
4	Northwestern Region	082	Rockingham County	11	Urban Principal Arterial - Interstate			              													457,321	0.70%	0.20%	9.87	0.88%	0.01%																															457,321	0.20%	9.87	0.01%
4	Northwestern Region	082	Rockingham County	14	Urban Principal Arterial - Other			              							124,068	0.18%	0.06%	7.28	0.09%	0.01%																																					124,068	0.06%	7.28	0.01%
4	Northwestern Region	082	Rockingham County	16	Urban Minor Arterial			              							69,313	0.10%	0.03%	8.24	0.10%	0.01%																																					69,313	0.03%	8.24	0.01%
4	Northwestern Region	082	Rockingham County	17	Urban Collector			              	68,284	0.16%	0.03%	18.62	0.04%	0.03%	9,127	0.01%	0.00%	2.23	0.03%	0.00%																																					77,411	0.03%	20.85	0.03%
4	Northwestern Region	082	Rockingham County	19	Urban Local System			              	25,114	0.06%	0.01%	40.74	0.08%	0.06%	1,872	0.00%	0.00%	3.06	0.04%	0.00%																																					26,986	0.01%	43.80	0.06%
4	Northwestern Region	082	Rockingham County Total:						581,399	1.39%	0.26%	887.84	1.83%	1.20%	1,167,430	1.70%	0.52%	174.02	2.09%	0.24%	1,174,593	1.81%	0.52%	27.10	2.42%	0.04%																															2,923,421	1.30%	1,088.96	1.47%
4	Northwestern Region	085	Shenandoah County	1	Rural Principal Arterial - Interstate			              													1,387,823	2.13%	0.62%	34.68	3.10%	0.05%																															1,387,823	0.62%	34.68	0.05%
4	Northwestern Region	085	Shenandoah County	2	Rural Principal Arterial - Other			              							65,703	0.10%	0.03%	12.75	0.15%	0.02%																																					65,703	0.03%	12.75	0.02%
4	Northwestern Region	085	Shenandoah County	6	Rural Minor Arterial			              							8,260	0.01%	0.00%	1.36	0.02%	0.00%																																					8,260	0.00%	1.36	0.00%
4	Northwestern Region	085	Shenandoah County	7	Rural Major Collector			              	106,686	0.26%	0.05%	108.91	0.22%	0.15%	344,183	0.50%	0.15%	78.14	0.94%	0.11%																																					450,869	0.20%	187.05	0.25%
4	Northwestern Region	085	Shenandoah County	8	Rural Minor Collector			              	11,366	0.03%	0.01%	24.66	0.05%	0.03%																																											11,366	0.01%	24.66	0.03%
4	Northwestern Region	085	Shenandoah County	9	Rural Local System			              	121,503	0.29%	0.05%	509.85	1.05%	0.69%	626	0.00%	0.00%	3.82	0.05%	0.01%																																					122,128	0.05%	513.67	0.70%
4	Northwestern Region	085	Shenandoah County Total:						239,555	0.57%	0.11%	643.42	1.33%	0.87%	418,771	0.61%	0.19%	96.07	1.15%	0.13%	1,387,823	2.13%	0.62%	34.68	3.10%	0.05%																															2,046,150	0.91%	774.17	1.05%
4	Northwestern Region	093	Warren County	1	Rural Principal Arterial - Interstate			              													415,763	0.64%	0.18%	14.66	1.31%	0.02%																															415,763	0.18%	14.66	0.02%
4	Northwestern Region	093	Warren County	2	Rural Principal Arterial - Other			              							41,895	0.06%	0.02%	1.56	0.02%	0.00%																																					41,895	0.02%	1.56	0.00%
4	Northwestern Region	093	Warren County	6	Rural Minor Arterial			              							240,391	0.35%	0.11%	22.64	0.27%	0.03%																																					240,391	0.11%	22.64	0.03%
4	Northwestern Region	093	Warren County	7	Rural Major Collector			              	77,885	0.19%	0.03%	39.42	0.08%	0.05%	76,363	0.11%	0.03%	11.96	0.14%	0.02%																																					154,247	0.07%	51.38	0.07%
4	Northwestern Region	093	Warren County	8	Rural Minor Collector			              	13,183	0.03%	0.01%	19.05	0.04%	0.03%																																											13,183	0.01%	19.05	0.03%
4	Northwestern Region	093	Warren County	9	Rural Local System			              	68,693	0.16%	0.03%	147.86	0.31%	0.20%	2,708	0.00%	0.00%	1.96	0.02%	0.00%																																					71,401	0.03%	149.82	0.20%
4	Northwestern Region	093	Warren County Total:						159,761	0.38%	0.07%	206.33	0.43%	0.28%	361,356	0.53%	0.16%	38.12	0.46%	0.05%	415,763	0.64%	0.18%	14.66	1.31%	0.02%																															936,881	0.42%	259.11	0.35%
4	Northwestern Region	176	Town of Bridgewater	14	Urban Principal Arterial - Other			              																															26,364	0.12%	0.01%	1.68	0.13%	0.00%													26,364	0.01%	1.68	0.00%
4	Northwestern Region	176	Town of Bridgewater	16	Urban Minor Arterial			              																															17,676	0.08%	0.01%	2.13	0.17%	0.00%													17,676	0.01%	2.13	0.00%
4	Northwestern Region	176	Town of Bridgewater	17	Urban Collector			              																									4,779	0.02%	0.00%	1.40	0.01%	0.00%																			4,779	0.00%	1.40	0.00%
4	Northwestern Region	176	Town of Bridgewater	19	Urban Local System			              																									24,788	0.12%	0.01%	19.68	0.19%	0.03%																			24,788	0.01%	19.68	0.03%
4	Northwestern Region	176	Town of Bridgewater Total:																														29,567	0.15%	0.01%	21.08	0.21%	0.03%	44,040	0.20%	0.02%	3.81	0.31%	0.01%													73,607	0.03%	24.89	0.03%
4	Northwestern Region	103	City of Buena Vista	14	Urban Principal Arterial - Other			              																															29,864	0.14%	0.01%	5.09	0.41%	0.01%													29,864	0.01%	5.09	0.01%
4	Northwestern Region	103	City of Buena Vista	16	Urban Minor Arterial			              																									3,811	0.02%	0.00%	1.32	0.01%	0.00%	5,568	0.03%	0.00%	0.78	0.06%	0.00%													9,379	0.00%	2.10	0.00%
4	Northwestern Region	103	City of Buena Vista	17	Urban Collector			              																									8,411	0.04%	0.00%	6.61	0.06%	0.01%																			8,411	0.00%	6.61	0.01%
4	Northwestern Region	103	City of Buena Vista	19	Urban Local System			              																									12,486	0.06%	0.01%	30.31	0.30%	0.04%																			12,486	0.01%	30.31	0.04%
4	Northwestern Region	103	City of Buena Vista Total:																														24,709	0.12%	0.01%	38.24	0.37%	0.05%	35,432	0.16%	0.02%	5.87	0.47%	0.01%													60,140	0.03%	44.11	0.06%
4	Northwestern Region	104	City of Charlottesville	12	Urban Principal Arterial - Other Freeways or Expressways			              																															99,838	0.46%	0.04%	2.61	0.21%	0.00%													99,838	0.04%	2.61	0.00%
4	Northwestern Region	104	City of Charlottesville	14	Urban Principal Arterial - Other			              																									6,410	0.03%	0.00%	0.57	0.01%	0.00%	200,403	0.93%	0.09%	10.90	0.87%	0.01%													206,813	0.09%	11.47	0.02%
4	Northwestern Region	104	City of Charlottesville	16	Urban Minor Arterial			              																									152,401	0.76%	0.07%	12.74	0.12%	0.02%																			152,401	0.07%	12.74	0.02%
4	Northwestern Region	104	City of Charlottesville	17	Urban Collector			              																									85,563	0.43%	0.04%	18.19	0.18%	0.02%																			85,563	0.04%	18.19	0.02%
4	Northwestern Region	104	City of Charlottesville	19	Urban Local System			              																									72,024	0.36%	0.03%	90.46	0.89%	0.12%																			72,024	0.03%	90.46	0.12%
4	Northwestern Region	104	City of Charlottesville Total:																														316,397	1.58%	0.14%	121.96	1.19%	0.17%	300,241	1.39%	0.13%	13.51	1.08%	0.02%													616,638	0.27%	135.47	0.18%
4	Northwestern Region	105	Town of Clifton Forge	6	Rural Minor Arterial			              																															18,374	0.09%	0.01%	3.25	0.26%	0.00%													18,374	0.01%	3.25	0.00%
4	Northwestern Region	105	Town of Clifton Forge	7	Rural Major Collector			              																									3,157	0.02%	0.00%	2.67	0.03%	0.00%	844	0.00%	0.00%	1.02	0.08%	0.00%													4,002	0.00%	3.69	0.00%
4	Northwestern Region	105	Town of Clifton Forge	9	Rural Local System			              																									16,662	0.08%	0.01%	16.20	0.16%	0.02%																			16,662	0.01%	16.20	0.02%
4	Northwestern Region	105	Town of Clifton Forge Total:																														19,820	0.10%	0.01%	18.87	0.18%	0.03%	19,219	0.09%	0.01%	4.27	0.34%	0.01%													39,038	0.02%	23.14	0.03%
4	Northwestern Region	107	City of Covington	14	Urban Principal Arterial - Other			              																															26,954	0.12%	0.01%	3.05	0.24%	0.00%													26,954	0.01%	3.05	0.00%
4	Northwestern Region	107	City of Covington	16	Urban Minor Arterial			              																															10,128	0.05%	0.00%	2.32	0.19%	0.00%													10,128	0.00%	2.32	0.00%
4	Northwestern Region	107	City of Covington	17	Urban Collector			              																									12,506	0.06%	0.01%	4.67	0.05%	0.01%	10,582	0.05%	0.00%	2.23	0.18%	0.00%													23,088	0.01%	6.90	0.01%
4	Northwestern Region	107	City of Covington	19	Urban Local System			              																									9,416	0.05%	0.00%	26.68	0.26%	0.04%																			9,416	0.00%	26.68	0.04%
4	Northwestern Region	107	City of Covington Total:																														21,922	0.11%	0.01%	31.35	0.31%	0.04%	47,664	0.22%	0.02%	7.60	0.61%	0.01%													69,587	0.03%	38.95	0.05%
4	Northwestern Region	204	Town of Culpeper	14	Urban Principal Arterial - Other			              																															54,118	0.25%	0.02%	4.52	0.36%	0.01%													54,118	0.02%	4.52	0.01%
4	Northwestern Region	204	Town of Culpeper	16	Urban Minor Arterial			              																									6,707	0.03%	0.00%	1.36	0.01%	0.00%	57,671	0.27%	0.03%	3.96	0.32%	0.01%													64,379	0.03%	5.32	0.01%
4	Northwestern Region	204	Town of Culpeper	17	Urban Collector			              																									9,630	0.05%	0.00%	3.56	0.03%	0.00%																			9,630	0.00%	3.56	0.00%
4	Northwestern Region	204	Town of Culpeper	19	Urban Local System			              																									130,681	0.65%	0.06%	44.52	0.44%	0.06%																			130,681	0.06%	44.52	0.06%
4	Northwestern Region	204	Town of Culpeper Total:																														147,017	0.73%	0.07%	49.44	0.48%	0.07%	111,790	0.52%	0.05%	8.48	0.68%	0.01%													258,807	0.12%	57.92	0.08%
4	Northwestern Region	216	Town of Elkton	7	Rural Major Collector			              																									3,772	0.02%	0.00%	0.93	0.01%	0.00%																			3,772	0.00%	0.93	0.00%
4	Northwestern Region	216	Town of Elkton	9	Rural Local System			              																									2,147	0.01%	0.00%	16.38	0.16%	0.02%																			2,147	0.00%	16.38	0.02%
4	Northwestern Region	216	Town of Elkton Total:																														5,919	0.03%	0.00%	17.31	0.17%	0.02%																			5,919	0.00%	17.31	0.02%
4	Northwestern Region	112	Town of Front Royal	14	Urban Principal Arterial - Other			              																															80,867	0.37%	0.04%	4.97	0.40%	0.01%													80,867	0.04%	4.97	0.01%
4	Northwestern Region	112	Town of Front Royal	16	Urban Minor Arterial			              																									29,959	0.15%	0.01%	4.79	0.05%	0.01%	39,305	0.18%	0.02%	3.16	0.25%	0.00%													69,264	0.03%	7.95	0.01%
4	Northwestern Region	112	Town of Front Royal	17	Urban Collector			              																									9,924	0.05%	0.00%	3.45	0.03%	0.00%																			9,924	0.00%	3.45	0.00%
4	Northwestern Region	112	Town of Front Royal	19	Urban Local System			              																									58,469	0.29%	0.03%	49.79	0.49%	0.07%																			58,469	0.03%	49.79	0.07%
4	Northwestern Region	112	Town of Front Royal Total:																														98,352	0.49%	0.04%	58.03	0.57%	0.08%	120,172	0.56%	0.05%	8.13	0.65%	0.01%													218,524	0.10%	66.16	0.09%
4	Northwestern Region	228	Town of Grottoes	7	Rural Major Collector			              																									4,945	0.02%	0.00%	1.79	0.02%	0.00%																			4,945	0.00%	1.79	0.00%
4	Northwestern Region	228	Town of Grottoes	8	Rural Minor Collector			              																									212	0.00%	0.00%	0.36	0.00%	0.00%																			212	0.00%	0.36	0.00%
4	Northwestern Region	228	Town of Grottoes	9	Rural Local System			              																									2,845	0.01%	0.00%	19.69	0.19%	0.03%																			2,845	0.00%	19.69	0.03%
4	Northwestern Region	228	Town of Grottoes Total:																														8,001	0.04%	0.00%	21.84	0.21%	0.03%																			8,001	0.00%	21.84	0.03%
4	Northwestern Region	115	City of Harrisonburg	14	Urban Principal Arterial - Other			              																															167,502	0.78%	0.07%	9.75	0.78%	0.01%													167,502	0.07%	9.75	0.01%
4	Northwestern Region	115	City of Harrisonburg	16	Urban Minor Arterial			              																									59,803	0.30%	0.03%	7.96	0.08%	0.01%	134,992	0.63%	0.06%	8.85	0.71%	0.01%													194,795	0.09%	16.81	0.02%
4	Northwestern Region	115	City of Harrisonburg	17	Urban Collector			              																									137,904	0.69%	0.06%	25.78	0.25%	0.03%																			137,904	0.06%	25.78	0.03%
4	Northwestern Region	115	City of Harrisonburg	19	Urban Local System			              																									65,059	0.33%	0.03%	83.00	0.81%	0.11%																			65,059	0.03%	83.00	0.11%
4	Northwestern Region	115	City of Harrisonburg Total:																														262,767	1.31%	0.12%	116.74	1.14%	0.16%	302,494	1.40%	0.13%	18.60	1.49%	0.03%													565,260	0.25%	135.34	0.18%
4	Northwestern Region	117	City of Lexington	14	Urban Principal Arterial - Other			              																															33,396	0.15%	0.01%	4.87	0.39%	0.01%													33,396	0.01%	4.87	0.01%
4	Northwestern Region	117	City of Lexington	16	Urban Minor Arterial			              																									945	0.00%	0.00%	0.44	0.00%	0.00%	2,609	0.01%	0.00%	0.62	0.05%	0.00%													3,554	0.00%	1.06	0.00%
4	Northwestern Region	117	City of Lexington	17	Urban Collector			              																									9,608	0.05%	0.00%	5.11	0.05%	0.01%																			9,608	0.00%	5.11	0.01%
4	Northwestern Region	117	City of Lexington	19	Urban Local System			              																									9,321	0.05%	0.00%	13.83	0.14%	0.02%																			9,321	0.00%	13.83	0.02%
4	Northwestern Region	117	City of Lexington Total:																														19,875	0.10%	0.01%	19.38	0.19%	0.03%	36,005	0.17%	0.02%	5.49	0.44%	0.01%													55,879	0.02%	24.87	0.03%
4	Northwestern Region	159	Town of Luray	6	Rural Minor Arterial			              																															8,331	0.04%	0.00%	1.45	0.12%	0.00%													8,331	0.00%	1.45	0.00%
4	Northwestern Region	159	Town of Luray	7	Rural Major Collector			              																									11,328	0.06%	0.01%	4.25	0.04%	0.01%	30,249	0.14%	0.01%	3.17	0.25%	0.00%													41,577	0.02%	7.42	0.01%
4	Northwestern Region	159	Town of Luray	8	Rural Minor Collector			              																									2,820	0.01%	0.00%	1.89	0.02%	0.00%																			2,820	0.00%	1.89	0.00%
4	Northwestern Region	159	Town of Luray	9	Rural Local System			              																									5,061	0.03%	0.00%	26.08	0.26%	0.04%																			5,061	0.00%	26.08	0.04%
4	Northwestern Region	159	Town of Luray Total:																														19,210	0.10%	0.01%	32.22	0.32%	0.04%	38,579	0.18%	0.02%	4.62	0.37%	0.01%													57,789	0.03%	36.84	0.05%
4	Northwestern Region	275	Town of Orange	6	Rural Minor Arterial			              																															53,088	0.25%	0.02%	4.27	0.34%	0.01%													53,088	0.02%	4.27	0.01%
4	Northwestern Region	275	Town of Orange	7	Rural Major Collector			              																									8,180	0.04%	0.00%	4.75	0.05%	0.01%	7,527	0.03%	0.00%	1.40	0.11%	0.00%													15,707	0.01%	6.15	0.01%
4	Northwestern Region	275	Town of Orange	9	Rural Local System			              																									13,077	0.07%	0.01%	17.72	0.17%	0.02%																			13,077	0.01%	17.72	0.02%
